DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,67270
HMR03-215-GHS KANERAR,Total, , , ,4,67270
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,4,67270
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,3,130
 , , ,31/05/2017,Total,1,80
 , , , ,"[G0202000017] HIMGRN:b17e134307, HEADMISTRESS TUITION AND OTHER FEES -",1,80
 , , ,27/04/2018,Total,1,45
 , , , ,"[F0202000018] HIMGRN:b18d162833, HEADMASTER TUITION AND OTHER FEES -Admission Fee",1,45
 , , ,06/06/2018,Total,1,5
 , , , ,"[H0202000004] HIMGRN:B18E151734, HEADMASTER TUITION AND OTHER FEES -",1,5
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,67140
 , , ,20/06/2017,Total,1,67140
 , , , ,"[H0202000006] HIMGRN:b17f118297, HEAD MISTRESS RECOVERIES OF OVER PAYMENT -Recovery of Over Payment in respect of Smt Sandeep Sharma Head Mistress",1,67140
