DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,9,42138
KNG00-211-BEEO DHARAMSALA,Total, , , ,9,42138
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,9,42138
 , ,0202-01-101-05-RECEIPT ON ACCOUNT OF INSPECTION FEE FROM PRIVATE INSTITUION MAMANGEMENT,Total, ,4,6500
 , , ,03/02/2018,Total,3,1500
 , , , ,"[D0202000008] HIMGRN:B18B105244, DISCOVERY MONTESSARY PUBLIC SCHOOL LOWER BAROL RECEIPT ON ACCOUNT OF INSPECTION FEE FROM PRIVATE INSTITUTION MANAGEMENT -Renewal of Discovery Monte",1,500
 , , , ,"[D0202000009] HIMGRN:B18B105221, SMD PUBLIC SCHOOL DHARAMKOT RECEIPT ON ACCOUNT OF INSPECTION FEE FROM PRIVATE INSTITUTION MANAGEMENT -Renewal of SMD Public Scho",1,500
 , , , ,"[D0202000010] HIMGRN:B18B105237, ADHUNIC PUBLIC SCHOOL GHIANA KALAN RECEIPT ON ACCOUNT OF INSPECTION FEE FROM PRIVATE INSTITUTION MANAGEMENT -Renewal of Adhunic Pubic S",1,500
 , , ,13/06/2018,Total,1,5000
 , , , ,"[H0202000080] HIMGRN:B18F119963, VEDANTA PUBLIC SCHOOL RECEIPT ON ACCOUNT OF INSPECTION FEE FROM PRIVATE INSTITUTION MANAGEMENT -Recognization cum Affilati",1,5000
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,5,35638
 , , ,27/04/2017,Total,1,3227
 , , , ,"[F0202000025] HIMGRN:B17D168297, BEEO DHARAMSHALA RECOVERIES OF OVER PAYMENT -Recovery of Over Payment of Salary in r/o Sh.Arvinder Kumar Retired CHT",1,3227
 , , ,25/07/2017,Total,1,7540
 , , , ,"[I0202000126] HIMGRN:B17G129671, BEEO DHARAMSHALA RECOVERIES OF OVER PAYMENT -Recovery of overpayment in r/o smt.santosh kumari (JBT) GPS Naddi",1,7540
 , , ,27/11/2017,Total,1,14264
 , , , ,"[M0202000096] HIMGRN:B17K124946, BEEO DHARAMSHALA RECOVERIES OF OVER PAYMENT -Recovery of Over Payment due to wrong fixation of pay Rs.8920/- + Allowa",1,14264
 , , ,11/06/2018,Total,1,4142
 , , , ,"[H0202000018] HIMGRN:B18F113772, BEEO DHARAMSHALA RECOVERIES OF OVER PAYMENT -Recovery of Over payment of HRA in r/o Smt.Anjana Devi (HT) audit period",1,4142
 , , ,10/07/2018,Total,1,6465
 , , , ,"[I0202000014] HIMGRN:B18G108234, BEEO DHARAMSHALA RECOVERIES OF OVER PAYMENT -Recovery of Over Payment of HRA in r/o Sh.Hari Ram CHT audit period 02/2",1,6465
