DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,17,78106
SOL05-206-PRI.GOVT.SR.SEC.SCH GULLERWALA,Total, , , ,17,78106
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,60
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,60
 , , ,31/08/2018,Total,1,60
 , , , ,"[J0070000022] HIMGRN:B18H125848, PRINCIPAL GSSS GULLARWALA RECEIPT FROM RIGHT TO INFORMATION ACT -",1,60
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,15,78031
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,14,67068
 , , ,29/04/2017,Total,1,12481
 , , , ,"[F0202000016] HIMGRN:B17D156902, PRINCIPAL GSSS GULLARWALA TUITION AND OTHER FEES -",1,12481
 , , ,22/05/2017,Total,1,1802
 , , , ,"[G0202000027] HIMGRN:B17E120775, PRINCIPAL GSSS GULLARWALA TUITION AND OTHER FEES -",1,1802
 , , ,22/06/2017,Total,1,1813
 , , , ,"[H0202000013] HIMGRN:B17F113239, PRINCIPAL GSSS GULLARWALA TUITION AND OTHER FEES -",1,1813
 , , ,10/07/2017,Total,1,184
 , , , ,"[I0202000006] HIMGRN:B17F144617, PRINCIPAL GSSS GULLARWALA TUITION AND OTHER FEES -",1,184
 , , ,08/09/2017,Total,1,19320
 , , , ,"[K0202000005] HIMGRN:B17I102701, PRINCIPAL GSSS GULLARWALA TUITION AND OTHER FEES -",1,19320
 , , ,29/09/2017,Total,1,5290
 , , , ,"[K0202000022] HIMGRN:B17I124448, PRINCIPAL GSSS GULLARWALA TUITION AND OTHER FEES -",1,5290
 , , ,30/11/2017,Total,1,505
 , , , ,"[M0202000033] HIMGRN:B17K125974, PRINCIPAL GSSS GULLARWALA TUITION AND OTHER FEES -",1,505
 , , ,21/04/2018,Total,1,10463
 , , , ,"[F0202000012] HIMGRN:B18D137965, PRINCIPAL GSSS GULLARWALA TUITION AND OTHER FEES -",1,10463
 , , ,27/04/2018,Total,1,9410
 , , , ,"[F0202000024] HIMGRN:B18D157547, PRINCIPAL GSSS GULLARWALA TUITION AND OTHER FEES -",1,9410
 , , ,21/05/2018,Total,1,2644
 , , , ,"[G0202000015] HIMGRN:B18E116151, PRINCIPAL GSSSS GULLARWALA TUITION AND OTHER FEES -",1,2644
 , , ,29/05/2018,Total,1,2253
 , , , ,"[G0202000033] HIMGRN:B18E138988, PRINCIPAL GSSS GULLARWALA TUITION AND OTHER FEES -",1,2253
 , , ,20/06/2018,Total,2,598
 , , , ,"[H0202000014] HIMGRN:B18F114892, PRINCIPAL GSSS GULLARWALA TUITION AND OTHER FEES -",1,383
 , , , ,"[H0202000017] HIMGRN:B18F117867, PRINCIPAL GSSS GULLARWALA TUITION AND OTHER FEES -ADDMISSION ,SLC,ETC FEE IN R/O GOVT HIGH SCHOLL BHATOLI KALAN U/C GSSS GULLA",1,215
 , , ,30/06/2018,Total,1,305
 , , , ,"[H0202000049] HIMGRN:B18F140073, PRINCIPAL GSSS GULLARWALA TUITION AND OTHER FEES -",1,305
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,2,10963
 , , ,31/05/2017,Total,1,1593
 , , , ,"[G0202000033] HIMGRN:B17E135325, PRINCIPAL GSSS GULLARWALA RECOVERIES OF OVER PAYMENT -Over payment increment excess Rs 10 of Enhanced GP Completion two year s",1,1593
 , , ,30/01/2018,Total,1,9370
 , , , ,"[C0202000006] HIMGRN:B18A130927, PRINCIPAL GSSS GULLARWALA RECOVERIES OF OVER PAYMENT -Recovery overpayment in medical claim of employee vide audit memo no 04",1,9370
 ,8011-INSURANCE AND PENSION FUNDS,Total, , ,1,15
 , ,8011-00-107-01-INSURANCE FUND,Total, ,1,5
 , , ,21/12/2017,Total,1,5
 , , , ,"[N8011000001] HIMGRN:B17L105508, PRINCIPAL GSSS GULLARWALA SAVING FUND INSURANCE FUND -GIS Subscription in respect of Sh Paviter Singh Peon GSSS Gullarwala for",1,5
 , ,8011-00-107-02-SAVING FUND,Total, ,1,10
 , , ,21/12/2017,Total,1,10
 , , , ,"[N8011000001] HIMGRN:B17L105508, PRINCIPAL GSSS GULLARWALA SAVING FUND INSURANCE FUND -GIS Subscription in respect of Sh Paviter Singh Peon GSSS Gullarwala for",1,10
