DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,10,18100
CHM01-209-GSSS POLLIAN,Total, , , ,10,18100
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,10,18100
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,9,14875
 , , ,31/05/2017,Total,1,2675
 , , , ,"[G0202000006] HIMGRN:B17E139862, PRINCIPAL TUITION AND OTHER FEES -",1,2675
 , , ,20/07/2017,Total,1,1980
 , , , ,"[I0202000001] HIMGRN:B16K112697, PRINCIPAL TUITION AND OTHER FEES -",1,1980
 , , ,29/09/2017,Total,1,1575
 , , , ,"[K0202000001] HIMGRN:B17I110411, PRINCIPAL TUITION AND OTHER FEES -",1,1575
 , , ,20/11/2017,Total,1,1575
 , , , ,"[M0202000001] HIMGRN:B17J140629, PRINCIPAL TUITION AND OTHER FEES -",1,1575
 , , ,30/12/2017,Total,2,1840
 , , , ,"[N0202000004] HIMGRN:B17L135181, PRINCIPAL TUITION AND OTHER FEES -",1,265
 , , , ,"[N0202000005] HIMGRN:B17L135148, PRINCIPAL TUITION AND OTHER FEES -",1,1575
 , , ,10/04/2018,Total,1,245
 , , , ,"[F0202000002] HIMGRN:B18D102338, PRINCIAL TUITION AND OTHER FEES -",1,245
 , , ,31/05/2018,Total,1,3220
 , , , ,"[G0202000007] HIMGRN:B18E142450, PRINCIPAL TUITION AND OTHER FEES -",1,3220
 , , ,31/07/2018,Total,1,1765
 , , , ,"[I0202000010] HIMGRN:B18G129777, PRINCIPAL TUITION AND OTHER FEES -",1,1765
 , ,0202-01-600-03-MISCELLANEOUS RECEIPTS,Total, ,1,3225
 , , ,10/04/2018,Total,1,3225
 , , , ,"[F0202000003] HIMGRN:B18D102287, PRINCIPAL MISCELLANEOUS RECEIPTS -",1,3225
