DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,14,5104098
KZA00-006-APO AGRICULTURE KAZA,Total, , , ,14,5104098
 ,0049-INTEREST RECEIPTS,Total, , ,2,945668
 , ,0049-04-800-13-MISCELLANEOUS,Total, ,2,945668
 , , ,02/08/2018,Total,1,601430
 , , , ,"[J0049000001] HIMGRN:b18h102403, APO KAZA MISCELLANEOUS -",1,601430
 , , ,03/08/2018,Total,1,344238
 , , , ,"[J0049000002] HIMGRN:B18H102334, APO KAZA MISCELLANEOUS -",1,344238
 ,0401-CROP HUSBANDRY,Total, , ,1,500
 , ,0401-00-800-03-MISCELLANEOUS RECEIPTS,Total, ,1,500
 , , ,12/03/2018,Total,1,500
 , , , ,"[E0401000001] HIMGRN:b18c114782, KUNZANG DORJE CAS KHAR MISCELLANEOUS RECEIPTS -",1,500
 ,4401-CAPITAL OUTLAY ON CROP HUSBANDRY,Total, , ,11,4157930
 , ,4401-00-901-01-PURCHASE OF IMPROVED SEEDS,Total, ,8,3967480
 , , ,25/04/2017,Total,1,622500
 , , , ,"[F4401000001] HIMGRN:B17D165823, ANIL KUMAR PURCHASE OF IMPROVED SEEDS -",1,622500
 , , ,01/12/2017,Total,1,900000
 , , , ,"[N4401000001] HIMGRN:B17K132607, APO KAZA PURCHASE OF IMPROVED SEEDS -SALE OF SEEDS",1,900000
 , , ,04/12/2017,Total,1,250000
 , , , ,"[N4401000002] HIMGRN:B17L102205, APO KAZA PURCHASE OF IMPROVED SEEDS -SALE OF SEEDS",1,250000
 , , ,11/12/2017,Total,1,421000
 , , , ,"[N4401000003] HIMGRN:B17L111842, APO KAZA PURCHASE OF IMPROVED SEEDS -",1,421000
 , , ,21/12/2017,Total,1,218500
 , , , ,"[N4401000004] HIMGRN:B17L124485, AEO KAZA PURCHASE OF IMPROVED SEEDS -",1,218500
 , , ,03/03/2018,Total,1,598500
 , , , ,"[E4401000001] HIMGRN:b18c100859, APO AGRI PURCHASE OF IMPROVED SEEDS -",1,598500
 , , ,08/03/2018,Total,1,406980
 , , , ,"[E4401000002] HIMGRN:b18c111300, APO AGRICULTURE KAZA PURCHASE OF IMPROVED SEEDS -",1,406980
 , , ,15/03/2018,Total,1,550000
 , , , ,"[E4401000003] HIMGRN:b18c122261, AEO TABO PURCHASE OF IMPROVED SEEDS -",1,550000
 , ,4401-00-901-03-PURCHASE OF PLANT PROTECTION EQUIPMENTS,Total, ,1,30600
 , , ,05/06/2017,Total,1,30600
 , , , ,"[H4401000002] HIMGRN:B17F103513, ANIL KUMAR PURCHASE OF PLANT PROTECTION EQUIPMENTS -",1,30600
 , ,4401-00-901-04-PURCHASE OF IMPROVED IMPLEMENTS,Total, ,2,159850
 , , ,01/06/2017,Total,1,3850
 , , , ,"[H4401000001] HIMGRN:b17f101311, ANIL KUMAR PURCHASE OF IMPROVED IMPLEMENTS -",1,3850
 , , ,29/03/2018,Total,1,156000
 , , , ,"[E4401000004] HIMGRN:B18C157740, A P O PURCHASE OF IMPROVED IMPLEMENTS -",1,156000
