DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,7,15817
SMR01-213-GSSS DEOTHI MAJHJAOL,Total, , , ,7,15817
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,7,15817
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,7,15817
 , , ,22/05/2017,Total,1,3335
 , , , ,"[G0202000010] HIMGRN:B17E114800, PRINCIPAL TUITION AND OTHER FEES -Fee,SLC, Admission fee etc.",1,3335
 , , ,31/07/2017,Total,1,2685
 , , , ,"[I0202000017] HIMGRN:B17G132674, PRINCIPAL TUITION AND OTHER FEES -",1,2685
 , , ,24/10/2017,Total,1,2310
 , , , ,"[L0202000004] HIMGRN:B17J120889, PRINCIPAL TUITION AND OTHER FEES -SLC Fee, Tuition Fee, etc.",1,2310
 , , ,05/01/2018,Total,1,2007
 , , , ,"[C0202000001] HIMGRN:B17L132053, PRINCIPAL TUITION AND OTHER FEES -",1,2007
 , , ,23/03/2018,Total,1,250
 , , , ,"[E0202000003] HIMGRN:B18C107367, PRINCIPAL TUITION AND OTHER FEES -",1,250
 , , ,21/06/2018,Total,1,3560
 , , , ,"[H0202000007] HIMGRN:B18F125962, PRINCIPAL TUITION AND OTHER FEES -TUITION AND OTHER FEES",1,3560
 , , ,21/07/2018,Total,1,1670
 , , , ,"[I0202000014] HIMGRN:B18G126352, PRINCIPAL GSSS DEOTHI MAJHGAON TUITION AND OTHER FEES -",1,1670
