DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,7,574976
KNG01-004-BLOCK DEV.OFF.NAGROTA BAGWAN,Total, , , ,7,574976
 ,0049-INTEREST RECEIPTS,Total, , ,3,553736
 , ,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,Total, ,1,535636
 , , ,30/06/2017,Total,1,535636
 , , , ,"[H0049000001] HIMGRN:B17F120575, BDO NAGROTA BAGWAN INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -",1,535636
 , ,0049-04-800-01-INTEREST ON LOAN TO AGRICULTURISTS IN CASES OF DISTRESS,Total, ,1,8000
 , , ,25/07/2018,Total,1,8000
 , , , ,"[I0049000001] HIMGRN:B18G122415, SUNITADEVI INTEREST ON LOANS UNDER LIG HOUSING SCHEME INTEREST ON LOAN TO AGRICULTURISTS IN CASES OF DISTRESS -",1,8000
 , ,0049-04-800-07-INTEREST ON LOANS UNDER LIGH SCHEME,Total, ,2,10100
 , , ,28/09/2017,Total,1,3000
 , , , ,"[K0049000001] HIMGRN:B17I106650, BDO NAGROTA BAGWAN INTEREST ON LOANS UNDER LIG HOUSING SCHEME -Recovery of interest under Ligh Loan from Late sh. Sali",1,3000
 , , ,25/07/2018,Total,1,7100
 , , , ,"[I0049000001] HIMGRN:B18G122415, SUNITADEVI INTEREST ON LOANS UNDER LIG HOUSING SCHEME INTEREST ON LOAN TO AGRICULTURISTS IN CASES OF DISTRESS -",1,7100
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,2,1240
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,2,1240
 , , ,29/04/2017,Total,1,150
 , , , ,"[F0070000008] HIMGRN:B17D135118, BDO NAGROTA BAGWAN RECEIPT FROM RIGHT TO INFORMATION ACT -",1,150
 , , ,31/07/2018,Total,1,1090
 , , , ,"[I0070000021] HIMGRN:B18G135050, BDO NAGROTA BAGWAN RECEIPT FROM RIGHT TO INFORMATION ACT -",1,1090
 ,0515-OTHER RURAL DEVELOPMENT PROGRAMMES,Total, , ,2,20000
 , ,0515-00-800-03-MISC.RECEIPT FROM RDD.,Total, ,2,20000
 , , ,24/01/2018,Total,1,10000
 , , , ,"[C0515000002] HIMGRN:B18A127744, BDO NAGROTA BAGWAN MISC.RECEIPT FROM RDD. -",1,10000
 , , ,11/05/2018,Total,1,10000
 , , , ,"[G0515000001] HIMGRN:B18E100923, BLOCK DEVELOPMENT OFFICER NAGROTA BAGWAN MISC.RECEIPT FROM RDD. -",1,10000
