DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,13,131981
PNG00-201-PR GSSS SACH(PANGI),Total, , , ,13,131981
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,13,131981
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,8,18185
 , , ,02/05/2017,Total,1,255
 , , , ,[G020200001 ] PRINCIPAL SACH SLC FEE,1,255
 , , ,04/07/2017,Total,2,9125
 , , , ,[I020200004 ] GOVT SSS SACH PANGI AT KILLAR FEE,1,4815
 , , , ,[I020200005 ] GOVT SSS SACH PANGI AT KILLAR FEE,1,4310
 , , ,02/08/2017,Total,1,2075
 , , , ,[J020200002 ] PRINCIPAL GSSS SACH TUTION FEE,1,2075
 , , ,28/11/2017,Total,1,1855
 , , , ,[M020200019 ] PR GSSS SACH ,1,1855
 , , ,03/03/2018,Total,1,1710
 , , , ,[E020200001 ] PRINCIPAL GSSS SACH TUTION FEE,1,1710
 , , ,24/04/2018,Total,1,3020
 , , , ,[F020200007 ] PR GSSS SACH PANGI ,1,3020
 , , ,23/05/2018,Total,1,145
 , , , ,[G020200012 ] PR GSSS SACH PANGI ACCOUNT,1,145
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,5,113796
 , , ,24/05/2017,Total,1,3800
 , , , ,[G020200009 ] GOVT SSS SACH PANGI AT KILLAR RECOVRY,1,3800
 , , ,05/06/2017,Total,1,300
 , , , ,[H020200005 ] GOVT SSS SACH PANGI AT KILLAR OVER PAYMENT,1,300
 , , ,19/07/2017,Total,1,14427
 , , , ,[I020200015 ] PRINCIPAL GSSS SACH OVER PAYMENT,1,14427
 , , ,02/01/2018,Total,1,95068
 , , , ,[C020200001 ] ROSHAN LAL PEON SACH RECOVERY OF OVER PAYMENT,1,95068
 , , ,07/05/2018,Total,1,201
 , , , ,[G020200006 ] PR GSSS SACH PANGI ,1,201
