DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,219183
SML03-222-PRINCIPAL ITI SUNNI,Total, , , ,3,219183
 ,0230-LABOUR & EMPLOYMENT,Total, , ,3,219183
 , ,0230-00-800-06-€RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION,Total, ,1,383
 , , ,27/04/2018,Total,1,383
 , , , ,"[F0230000001] HIMGRN:B18D165505, PRINCIPAL GOVT ITI SUNNI RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION -RECOVERY OF OVER PAYMENT FROM PRADEEP KUMAR VERMA INST",1,383
 , ,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,Total, ,2,218800
 , , ,31/10/2017,Total,1,121600
 , , , ,"[L0230000001] HIMGRN:B17J110360, PRINCIPAL ITI SUNNI OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -ADMISSION AND TUITION FEE OF TRAINEES",1,121600
 , , ,31/03/2018,Total,1,97200
 , , , ,"[E0230000001] HIMGRN:B18C121995, PRINCIPAL GOVT ITI SUNNI OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -TUITION FEE OF 81 NOS TRAINEES",1,97200
