DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,8,15896
SMR03-213-PRINCIPAL GSSS PANOG,Total, , , ,8,15896
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,8,15896
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,7,15800
 , , ,22/05/2017,Total,1,4190
 , , , ,"[G0202000006] HIMGRN:B17E128255, PRINCIPAL GSSS PANOG TUITION AND OTHER FEES -",1,4190
 , , ,31/05/2017,Total,1,405
 , , , ,"[G0202000010] HIMGRN:B17E146776, PRINCIPAL GSSS PANOG TUITION AND OTHER FEES -",1,405
 , , ,21/08/2017,Total,1,2770
 , , , ,"[J0202000001] HIMGRN:B17H109523, PRINCIPAL GSSS PANOG TUITION AND OTHER FEES -Tution Fee and Admission Fee Re Ad. Fee",1,2770
 , , ,21/12/2017,Total,1,2490
 , , , ,"[N0202000005] HIMGRN:B17L112142, PRINCIPAL GSSS PANOG TUITION AND OTHER FEES -Tution Fee 2475 and SLC Fee 15 upto Dec 2017",1,2490
 , , ,07/03/2018,Total,1,2485
 , , , ,"[E0202000002] HIMGRN:B18C102779, PRINCIPAL GSSS PANOG TUITION AND OTHER FEES -Tution fee 2475, Re Ad 10",1,2485
 , , ,27/04/2018,Total,1,205
 , , , ,"[F0202000003] HIMGRN:B18D163158, PRINCIPAL GSSS PANOG TUITION AND OTHER FEES -AD FEE 200, SLC 05",1,205
 , , ,29/05/2018,Total,1,3255
 , , , ,"[G0202000008] HIMGRN:B18E136209, PRINCIPAL GSSS PANOG TUITION AND OTHER FEES -tution fee 2205 , slc 110 , admission fee 940",1,3255
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,96
 , , ,10/07/2017,Total,1,96
 , , , ,"[I0202000001] HIMGRN:B17F142707, PRINCIPAL GSSS PANOG RECOVERIES OF OVER PAYMENT -Over payment of TE",1,96
