DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,10,33101
HMR01-202-GSSS JHAGRIANI,Total, , , ,10,33101
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,10,33101
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,8,28341
 , , ,29/04/2017,Total,1,6375
 , , , ,"[F0202000014] HIMGRN:B17D153725, PRINCIPAL TUITION AND OTHER FEES -",1,6375
 , , ,22/05/2017,Total,1,670
 , , , ,"[G0202000025] HIMGRN:B17E120674, PRINCIPAL TUITION AND OTHER FEES -",1,670
 , , ,21/07/2017,Total,1,3880
 , , , ,"[I0202000009] HIMGRN:B17G114171, PRINCIPAL TUITION AND OTHER FEES -",1,3880
 , , ,21/11/2017,Total,1,3792
 , , , ,"[M0202000004] HIMGRN:B17J141859, PRINCIPAL TUITION AND OTHER FEES -",1,3792
 , , ,21/02/2018,Total,1,3755
 , , , ,"[D0202000008] HIMGRN:B18B105123, PRINCIPAL TUITION AND OTHER FEES -",1,3755
 , , ,04/05/2018,Total,1,6389
 , , , ,"[G0202000003] HIMGRN:B18E101755, PRINCIPAL TUITION AND OTHER FEES -",1,6389
 , , ,21/06/2018,Total,1,355
 , , , ,"[H0202000010] HIMGRN:B18F111029, PRINCIPAL TUITION AND OTHER FEES -",1,355
 , , ,30/06/2018,Total,1,3125
 , , , ,"[H0202000034] HIMGRN:B18F143255, PRINCIPAL TUITION AND OTHER FEES -",1,3125
 , ,0202-01-102-03-MISCELLANEOUS RECEIPTS,Total, ,1,860
 , , ,21/06/2018,Total,1,860
 , , , ,"[H0202000009] HIMGRN:B18F110711, PRINCIPAL MISCELLANEOUS RECEIPTS -",1,860
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,3900
 , , ,29/09/2017,Total,1,3900
 , , , ,"[K0202000019] HIMGRN:b17i124968, PRICNIPAL RECOVERIES OF OVER PAYMENT -Medical reimbursement recovery",1,3900
