DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,13,4576
SOL06-210-PRINCIPAL GSSS DARWA,Total, , , ,13,4576
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,10
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,10
 , , ,28/02/2018,Total,1,10
 , , , ,"[D0070000001] HIMGRN:B18B133471, PRINCIPAL GSSS DARWA RECEIPT FROM RIGHT TO INFORMATION ACT -",1,10
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,11,4486
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,9,2632
 , , ,22/05/2017,Total,1,216
 , , , ,"[G0202000004] HIMGRN:B17E104868, HM GHS DARWA TUITION AND OTHER FEES -",1,216
 , , ,30/06/2017,Total,1,5
 , , , ,"[H0202000010] HIMGRN:B17F144123, HM GHS DARWA TUITION AND OTHER FEES -Re Adm Fee- 5.00",1,5
 , , ,29/09/2017,Total,1,130
 , , , ,"[K0202000004] HIMGRN:b17i132859, PRINCIPAL TUITION AND OTHER FEES -",1,130
 , , ,20/10/2017,Total,1,270
 , , , ,"[L0202000004] HIMGRN:b17j112659, PRINCIPAL GSSS DARWA TUITION AND OTHER FEES -",1,270
 , , ,10/01/2018,Total,1,270
 , , , ,"[C0202000001] HIMGRN:b18a109898, PRINCIPAL TUITION AND OTHER FEES -",1,270
 , , ,27/04/2018,Total,1,1105
 , , , ,"[F0202000007] HIMGRN:B18D173057, PRINCIPAL TUITION AND OTHER FEES -",1,1105
 , , ,29/05/2018,Total,1,91
 , , , ,"[G0202000014] HIMGRN:b18e138057, PRINCIPAL TUITION AND OTHER FEES -",1,91
 , , ,30/06/2018,Total,1,540
 , , , ,"[H0202000011] HIMGRN:b18f137649, PRINCIPAL TUITION AND OTHER FEES -Tuition fee",1,540
 , , ,31/08/2018,Total,1,5
 , , , ,"[J0202000009] HIMGRN:B18H140200, PRINCIPAL TUITION AND OTHER FEES -SLC- 5.00",1,5
 , ,0202-01-102-03-MISCELLANEOUS RECEIPTS,Total, ,2,1854
 , , ,22/05/2017,Total,2,1854
 , , , ,"[G0202000005] HIMGRN:B17E106256, HM GHS DARWA MISCELLANEOUS RECEIPTS -auction of unserviceable property articles",1,759
 , , , ,"[G0202000006] HIMGRN:B17E106426, HM GHS DARWA MISCELLANEOUS RECEIPTS -auction of unserviceable sports articles",1,1095
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,1,80
 , ,0235-60-105-02-INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT. EMPLOYEES.,Total, ,1,80
 , , ,21/12/2017,Total,1,80
 , , , ,"[N0235000006] HIMGRN:b17l105708, PRINCIPAL INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT EMP -",1,80
