DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,33,1733932
SML03-525-DEPUTY DIRECTOR AGRICULTURE,Total, , , ,33,1733932
 ,0401-CROP HUSBANDRY,Total, , ,1,500
 , ,0401-00-800-03-MISCELLANEOUS RECEIPTS,Total, ,1,500
 , , ,30/11/2017,Total,1,500
 , , , ,"[M0401000001] HIMGRN:B17K124143, THE SECRETARY MISCELLANEOUS RECEIPTS -Fertilizer license Renewal Fee",1,500
 ,4401-CAPITAL OUTLAY ON CROP HUSBANDRY,Total, , ,32,1733432
 , ,4401-00-901-01-PURCHASE OF IMPROVED SEEDS,Total, ,27,1365440
 , , ,30/06/2017,Total,5,259620
 , , , ,"[H4401000001] HIMGRN:B17E152209, SUBJECT MATTER SPECIALIST (AGR) PURCHASE OF IMPROVED SEEDS -0",1,171500
 , , , ,"[H4401000003] HIMGRN:B17F114683, SUBJECT MATTER SPECIALIST (AGR) PURCHASE OF IMPROVED IMPLEMENTS PURCHASE OF IMPROVED SEEDS -0",1,19500
 , , , ,"[H4401000004] HIMGRN:B17F119117, SUBJECT MATTER SPECIALIST (AGR) PURCHASE OF IMPROVED SEEDS -0",1,12540
 , , , ,"[H4401000005] HIMGRN:B17F118493, SUBJECT MATTER SPECIALIST (AGR) PURCHASE OF IMPROVED IMPLEMENTS PURCHASE OF PLANT PROTECTION EQUIPMENTS PURCHASE OF IMPROVED SEEDS -",1,43680
 , , , ,"[H4401000006] HIMGRN:B17F120889, SUBJECT MATTER SPECIALIST (AGR) PURCHASE OF PLANT PROTECTION EQUIPMENTS PURCHASE OF IMPROVED SEEDS -0",1,12400
 , , ,31/08/2017,Total,2,24863
 , , , ,"[J4401000001] HIMGRN:B17H114036, SUBJECT MATTER SPECIALIST AGR BASANTPUR PURCHASE OF IMPROVED IMPLEMENTS PURCHASE OF PLANT PROTECTION EQUIPMENTS PURCHASE OF IMPROVED SEEDS -",1,24543
 , , , ,"[J4401000002] HIMGRN:B17H114107, SUBJECT MATTER SPECIALIST AGRL BASANTPUR PURCHASE OF IMPROVED IMPLEMENTS PURCHASE OF PLANT PROTECTION EQUIPMENTS PURCHASE OF IMPROVED SEEDS -",1,320
 , , ,29/09/2017,Total,2,84350
 , , , ,"[K4401000001] HIMGRN:B17I116302, AEO BASANTPUR PURCHASE OF IMPROVED SEEDS -",1,51250
 , , , ,"[K4401000002] HIMGRN:B17I124094, AEO BASANTPUR PURCHASE OF IMPROVED IMPLEMENTS PURCHASE OF PLANT PROTECTION EQUIPMENTS PRUCHASE OF FERTILISERS PURC",1,33100
 , , ,31/10/2017,Total,2,210040
 , , , ,"[L4401000001] HIMGRN:B17J121780, SMS PURCHASE OF PLANT PROTECTION EQUIPMENTS PURCHASE OF IMPROVED SEEDS -",1,100150
 , , , ,"[L4401000002] HIMGRN:B17J131093, SUBJECT MATTER SPECIALIST (AGR) PURCHASE OF IMPROVED IMPLEMENTS PURCHASE OF IMPROVED SEEDS -0",1,109890
 , , ,30/11/2017,Total,3,145200
 , , , ,"[M4401000001] HIMGRN:B17K106259, SMS PURCHASE OF IMPROVED SEEDS -0",1,37800
 , , , ,"[M4401000002] HIMGRN:B17K111678, SMS BASANTPUR PURCHASE OF PLANT PROTECTION EQUIPMENTS PURCHASE OF IMPROVED SEEDS -",1,68400
 , , , ,"[M4401000003] HIMGRN:B17K114663, SMS BASANTPUR PURCHASE OF IMPROVED SEEDS -",1,39000
 , , ,30/12/2017,Total,4,153842
 , , , ,"[N4401000001] HIMGRN:B17L101327, SUBJECT MATTER SPECIALIST (AGR) PURCHASE OF IMPROVED IMPLEMENTS PURCHASE OF PLANT PROTECTION EQUIPMENTS PURCHASE OF IMPROVED SEEDS -",1,1862
 , , , ,"[N4401000002] HIMGRN:B17L108053, SMS BASANTPUR PURCHASE OF IMPROVED IMPLEMENTS PURCHASE OF PLANT PROTECTION EQUIPMENTS PRUCHASE OF FERTILISERS PURC",1,127195
 , , , ,"[N4401000004] HIMGRN:B17L125894, SMS BASANTPUR PURCHASE OF IMPROVED SEEDS -",1,16200
 , , , ,"[N4401000005] HIMGRN:B17L136378, SMS BASANTPUR PURCHASE OF IMPROVED IMPLEMENTS PURCHASE OF IMPROVED SEEDS -",1,8585
 , , ,30/01/2018,Total,1,250
 , , , ,"[C4401000001] HIMGRN:B18A118525, SMS BASANTPUR PURCHASE OF IMPROVED SEEDS -",1,250
 , , ,28/02/2018,Total,1,20310
 , , , ,"[D4401000001] HIMGRN:B18B101597, SMS BASANTPUR PURCHASE OF IMPROVED IMPLEMENTS PURCHASE OF PLANT PROTECTION EQUIPMENTS PURCHASE OF IMPROVED SEEDS -",1,20310
 , , ,31/03/2018,Total,1,2400
 , , , ,"[E4401000003] HIMGRN:B18C120993, SMS BASANTPUR PURCHASE OF PLANT PROTECTION EQUIPMENTS PURCHASE OF IMPROVED SEEDS -",1,2400
 , , ,29/05/2018,Total,1,34000
