DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,32,367692
MDI05-525-DEPUTY DIRECTOR AGRICULTURE,Total, , , ,32,367692
 ,0401-CROP HUSBANDRY,Total, , ,8,4880
 , ,0401-00-800-01-AGRICULTURE - RECEIPTS FROM AUCTION,Total, ,1,200
 , , ,28/02/2018,Total,1,200
 , , , ,"[D0401000003] HIMGRN:B18B135465, SHIV RAM AGRICULTURE - RECEIPTS FROM AUCTION -",1,200
 , ,0401-00-800-03-MISCELLANEOUS RECEIPTS,Total, ,7,4680
 , , ,30/11/2017,Total,1,300
 , , , ,"[M0401000001] HIMGRN:B17K127679, SHIV RAM MISCELLANEOUS RECEIPTS -",1,300
 , , ,21/12/2017,Total,1,50
 , , , ,"[N0401000001] HIMGRN:B17L122172, SHIV RAM MISCELLANEOUS RECEIPTS -",1,50
 , , ,22/01/2018,Total,1,530
 , , , ,"[C0401000001] HIMGRN:B18A114273, GSS LADBHAROL MISCELLANEOUS RECEIPTS -",1,530
 , , ,07/02/2018,Total,1,1200
 , , , ,"[D0401000001] HIMGRN:B18B102352, SHIV RAM MISCELLANEOUS RECEIPTS -",1,1200
 , , ,22/02/2018,Total,1,720
 , , , ,"[D0401000002] HIMGRN:B18B100852, GSS LADBHAROL MISCELLANEOUS RECEIPTS -",1,720
 , , ,22/03/2018,Total,1,1350
 , , , ,"[E0401000001] HIMGRN:B18C124154, CMP SOCIETY MISCELLANEOUS RECEIPTS -",1,1350
 , , ,31/08/2018,Total,1,530
 , , , ,"[J0401000001] HIMGRN:B18H138334, CAS SOCITY LTD PANDOL MISCELLANEOUS RECEIPTS -",1,530
 ,4401-CAPITAL OUTLAY ON CROP HUSBANDRY,Total, , ,24,362812
 , ,4401-00-901-01-PURCHASE OF IMPROVED SEEDS,Total, ,13,218489
 , , ,31/05/2017,Total,1,75600
 , , , ,"[G4401000001] HIMGRN:B17E132465, SMS CHAUNTRA PURCHASE OF IMPROVED SEEDS -Sale of seeds",1,75600
 , , ,31/07/2017,Total,1,908
 , , , ,"[I4401000002] HIMGRN:B17G141007, SMS CHOUNTRA PURCHASE OF PLANT PROTECTION EQUIPMENTS PURCHASE OF IMPROVED SEEDS -",1,908
 , , ,24/08/2017,Total,1,20000
 , , , ,"[J4401000001] HIMGRN:B17H114162, SMS CHAUNTRA PURCHASE OF IMPROVED SEEDS -sale of seed",1,20000
 , , ,23/10/2017,Total,1,2000
 , , , ,"[L4401000001] HIMGRN:B17J110552, SMS CHOUNTRA PURCHASE OF IMPROVED SEEDS -",1,2000
 , , ,30/10/2017,Total,1,1118
 , , , ,"[L4401000002] HIMGRN:B17J117045, SMS CHAUNTRA PURCHASE OF IMPROVED SEEDS -Sale of seeds",1,1118
 , , ,31/10/2017,Total,1,26400
 , , , ,"[L4401000003] HIMGRN:B17J140504, SMS CHOUNTRA PURCHASE OF IMPROVED SEEDS -",1,26400
 , , ,21/12/2017,Total,1,8750
 , , , ,"[N4401000001] HIMGRN:B17L108655, SMS CHAUNTRA PURCHASE OF IMPROVED SEEDS -Sales and Purchase of seeds cabbage etc.",1,8750
 , , ,27/04/2018,Total,1,7680
 , , , ,"[F4401000006] HIMGRN:B18D170026, SMS CHAUNTRA PURCHASE OF PLANT PROTECTION EQUIPMENTS PURCHASE OF IMPROVED SEEDS -Seed and PPM",1,7680
 , , ,31/05/2018,Total,1,13600
 , , , ,"[G4401000003] HIMGRN:B18E140366, SMS CHAUNTRA PURCHASE OF IMPROVED SEEDS -",1,13600
 , , ,21/06/2018,Total,1,8320
 , , , ,"[H4401000001] HIMGRN:B18F127343, SMS CHAUNTRA PURCHASE OF IMPROVED IMPLEMENTS PURCHASE OF IMPROVED SEEDS -",1,8320
 , , ,27/06/2018,Total,1,5070
 , , , ,"[H4401000003] HIMGRN:B18F134910, SMS CHOUNTRA PURCHASE OF IMPROVED SEEDS -",1,5070
 , , ,30/06/2018,Total,1,28000
 , , , ,"[H4401000004] HIMGRN:B18F140621, SMS CHAUNTRA PURCHASE OF IMPROVED SEEDS -Sale of seeds",1,28000
 , , ,23/07/2018,Total,2,21043
 , , , ,"[I4401000001] HIMGRN:B18G116852, SMS CHAUNTRA PURCHASE OF PLANT PROTECTION EQUIPMENTS PURCHASE OF IMPROVED SEEDS -",1,7323
 , , , ,"[I4401000002] HIMGRN:B18G128566, SMS CHAUNTRA PURCHASE OF IMPROVED SEEDS -",1,13720
 , ,4401-00-901-03-PURCHASE OF PLANT PROTECTION EQUIPMENTS,Total, ,12,72958
 , , ,29/07/2017,Total,1,6360
 , , , ,"[I4401000001] HIMGRN:B17G126919, SMS CHAUNTRA PURCHASE OF PLANT PROTECTION EQUIPMENTS -sale of seeds",1,6360
 , , ,31/07/2017,Total,1,15831
 , , , ,"[I4401000002] HIMGRN:B17G141007, SMS CHOUNTRA PURCHASE OF PLANT PROTECTION EQUIPMENTS PURCHASE OF IMPROVED SEEDS -",1,15831
 , , ,31/08/2017,Total,1,23
 , , , ,"[J4401000002] HIMGRN:B17H126659, SMS CHAUNTRA PURCHASE OF PLANT PROTECTION EQUIPMENTS -Sale of PPM",1,23
 , , ,22/01/2018,Total,1,1068
 , , , ,"[C4401000001] HIMGRN:B18A119482, SMS CHOUNTRA PURCHASE OF PLANT PROTECTION EQUIPMENTS -",1,1068
 , , ,07/03/2018,Total,1,11620
 , , , ,"[E4401000001] HIMGRN:B18B135604, BHAG SINGH PURCHASE OF PLANT PROTECTION EQUIPMENTS -",1,11620
 , , ,25/04/2018,Total,2,3107
 , , , ,"[F4401000004] HIMGRN:B18D143381, SMS CHAUNTRA PURCHASE OF PLANT PROTECTION EQUIPMENTS -PPM",1,1432
 , , , ,"[F4401000005] HIMGRN:B18D147645, SMS CHAUNTRA PURCHASE OF PLANT PROTECTION EQUIPMENTS -PPM",1,1675
 , , ,27/04/2018,Total,1,2000
 , , , ,"[F4401000006] HIMGRN:B18D170026, SMS CHAUNTRA PURCHASE OF PLANT PROTECTION EQUIPMENTS PURCHASE OF IMPROVED SEEDS -Seed and PPM",1,2000
 , , ,31/05/2018,Total,2,19836
