DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,8,682902
CHM05-539-SUB.DIV.SOIL CONS.OFFICER BKT.,Total, , , ,8,682902
 ,0049-INTEREST RECEIPTS,Total, , ,3,674362
 , ,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,Total, ,2,663310
 , , ,21/04/2017,Total,1,395231
 , , , ,"[F0049000001] HIMGRN:B17D130616, SDSCO BANIKHET INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Deposit of interest on account No.17610102696",1,395231
 , , ,30/11/2017,Total,1,268079
 , , , ,"[M0049000001] HIMGRN:B17K128299, SDSCO BANIKHET INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Deposit if Interest A/c 17610102696 upto 30-09-2017",1,268079
 , ,0049-04-800-13-MISCELLANEOUS,Total, ,1,11052
 , , ,31/07/2018,Total,1,11052
 , , , ,"[I0049000001] HIMGRN:B18G146373, SDSCO BANIKHET MISCELLANEOUS -Deposit of miscellaneous amount",1,11052
 ,0401-CROP HUSBANDRY,Total, , ,3,7640
 , ,0401-00-800-02-AGRICULTURE-RECEIPTS FROM RECOVERY OF OP,Total, ,1,2240
 , , ,31/10/2017,Total,1,2240
 , , , ,"[L0401000002] HIMGRN:b17j132120, SDSCO AGRICULTURE-RECEIPTS FROM RECOVERY OF OP -Recovery of Medical bill",1,2240
 , ,0401-00-800-03-MISCELLANEOUS RECEIPTS,Total, ,2,5400
 , , ,10/08/2017,Total,1,600
 , , , ,"[J0401000001] HIMGRN:B17G148794, SDSCO BANIKHET MISCELLANEOUS RECEIPTS -Deposit of sale of tenders for 7/2017 ,T.R. 5 No.132282 to132284 of 7/2017.",1,600
 , , ,31/10/2017,Total,1,4800
 , , , ,"[L0401000001] HIMGRN:B17J134013, SDSCO BANIKHET MISCELLANEOUS RECEIPTS -Deposit of Sale of Tenders T.R.5 No.132198 to132310 for 10/2017.",1,4800
 ,0575-OTHER SPECIAL AREAS PROGRAMMES,Total, , ,2,900
 , ,0575-00-800-02-RECEIPTS FROM AUCTION,Total, ,2,900
 , , ,20/01/2018,Total,1,350
 , , , ,"[C0575000001] HIMGRN:B18A116325, SDSCO BANIKHET RECEIPTS FROM AUCTION -deposit of auctioned amount of unserviceable store stock for 2016-17 TR 5 No",1,350
 , , ,31/07/2018,Total,1,550
 , , , ,"[I0575000001] HIMGRN:B18G146383, SDSCO BANIKHET RECEIPTS FROM AUCTION -Deposit of auctioned value of unserviceable store stock for 2017-18",1,550
