DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,17,92259
MDI08-001-BLOCK MEDICAL OFFICER KOTLI,Total, , , ,17,92259
 ,0030-STAMPS & REGISTRATION FEES,Total, , ,1,4900
 , ,0030-01-101-01-COURT FEES REALIZED IN STAMPS,Total, ,1,4900
 , , ,31/08/2018,Total,1,4900
 , , , ,[J0030000040] LEKH RAJ CF,1,4900
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,4,130
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,4,130
 , , ,22/09/2017,Total,1,20
 , , , ,"[K0070000001] HIMGRN:B17I116861, BMO KOTLI RECEIPT FROM RIGHT TO INFORMATION ACT -RTI",1,20
 , , ,06/12/2017,Total,1,40
 , , , ,"[N0070000001] HIMGRN:B17K133519, BMO KOTLI RECEIPT FROM RIGHT TO INFORMATION ACT -RTI IPO",1,40
 , , ,30/01/2018,Total,1,40
 , , , ,"[C0070000001] HIMGRN:B18A133859, BMO KOTLI RECEIPT FROM RIGHT TO INFORMATION ACT -IPO Deposited in Post Office Kotli Amounting to Rs 40/-",1,40
 , , ,31/03/2018,Total,1,30
 , , , ,"[E0070000002] HIMGRN:B18C151977, BMO KOTLI RECEIPT FROM RIGHT TO INFORMATION ACT -",1,30
 ,0210-MEDICAL & PUBLIC HEALTH,Total, , ,11,87228
 , ,0210-01-800-01-RECOVERY OF OVER PAYMENT- ALLOPATHY,Total, ,3,21099
 , , ,31/07/2017,Total,1,250
 , , , ,"[I0210000001] HIMGRN:B17G135464, BABA MANI MAHESH YUVAK MANDAL RECOVERY OF OVER PAYMENT- ALLOPATHY -",1,250
 , , ,22/01/2018,Total,1,14433
 , , , ,"[C0210000002] HIMGRN:B18A123049, MANTA CHAUHAN RECOVERY OF OVER PAYMENT- ALLOPATHY -ROP OF MR BILL",1,14433
 , , ,28/03/2018,Total,1,6416
 , , , ,"[E0210000001] HIMGRN:B18C136500, LAKSHYA PRATEEK RATHOR RECOVERY OF OVER PAYMENT- ALLOPATHY -ROP SALARY",1,6416
 , ,0210-01-800-06-SALE PROCEEDS OF DEAD STOKS ETC-ALLOPATY,Total, ,2,610
 , , ,22/01/2018,Total,1,160
 , , , ,"[C0210000001] HIMGRN:B18A109147, HSC BADIGUMANU SALE PROCEEDS OF DEAD STOKS ETC-ALLOPATY -SALE OF DEAD STOCK",1,160
 , , ,31/07/2018,Total,1,450
 , , , ,"[I0210000001] HIMGRN:B18G141739, BMO KOTLI SALE PROCEEDS OF DEAD STOKS ETC-ALLOPATY -Dead Stock Unserviceable articals",1,450
 , ,0210-02-800-01-RECCOVERY OF OVER PAYMENT- ALLOPATHY,Total, ,5,64419
 , , ,29/09/2017,Total,1,64165
 , , , ,"[K0210000001] HIMGRN:B17I135734, BMO KOTLI RECCOVERY OF OVER PAYMENT- ALLOPATHY -ONE MONTH PAY DEPOSITED ON ACCOUNTANT OF REGIZATION OF SERVICE",1,64165
 , , ,31/10/2017,Total,4,254
 , , , ,"[L0210000001] HIMGRN:B17J139584, BLOCK MEDICAL OFFICER RECCOVERY OF OVER PAYMENT- ALLOPATHY -Recovery of over payment of MR bills in respect of Sh. Pawan K",1,46
 , , , ,"[L0210000002] HIMGRN:B17J139548, BLOCK MEDICAL OFFICER RECCOVERY OF OVER PAYMENT- ALLOPATHY -Recovery of over payment of MR bills in respect of Sh. Ravinde",1,57
 , , , ,"[L0210000003] HIMGRN:B17J139513, BLOCK MEDICAL OFFICER RECCOVERY OF OVER PAYMENT- ALLOPATHY -Recovery of over payment of MR bills in respect of Sh. Pushap",1,94
 , , , ,"[L0210000004] HIMGRN:B17J139468, BLOCK MEDICAL OFFICER RECCOVERY OF OVER PAYMENT- ALLOPATHY -Recovery of over payment of MR bills in respect of Sh. Uttam C",1,57
 , ,0210-02-800-07-SALES PROCEEDS OF DEAD STOCKS- ALLOPATHY,Total, ,2,1100
 , , ,30/06/2017,Total,1,700
 , , , ,"[H0210000001] HIMGRN:B17F140897, MO GOKHRA SALES PROCEEDS OF DEAD STOCKS- ALLOPATHY -SALE OF DEAD STOCK MATERIAL",1,700
 , , ,28/03/2018,Total,1,400
 , , , ,"[E0210000002] HIMGRN:B18C144431, PHC NANAWAN SALES PROCEEDS OF DEAD STOCKS- ALLOPATHY -SALE OF UNSERVICEABLE ARTICLE",1,400
 ,8009-STATE PROVIDENT FUNDS,Total, , ,1,1
 , ,8009-01-101-01-ADVANCES,Total, ,1,1
 , , ,31/05/2018,Total,1,1
 , , , ,"[G8009000001] HIMGRN:B18E151369, GIRJA NAND ADVANCES -ROP GPF FINAL 2018-19/1707-09 DT 19/02/2018",1,1
