DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,12,15996
SOL01-229-GHS PANJAL JAINAGAR,Total, , , ,12,15996
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,10
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,10
 , , ,27/04/2018,Total,1,10
 , , , ,"[F0070000007] HIMGRN:B18D155396, PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -RTI Act 2005 Amount Deposited",1,10
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,9,15902
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,9,15902
 , , ,08/06/2017,Total,2,1531
 , , , ,"[H0202000002] HIMGRN:B17E144539, PRINCIPAL GSSS PANJAL TUITION AND OTHER FEES -Admission fee, Late adm. fee,Tutation fee",1,1325
 , , , ,"[H0202000003] HIMGRN:B17E145113, PRINCIPAL GSSS PANJAL TUITION AND OTHER FEES -Admission fee,slc and readmission fee.",1,206
 , , ,21/07/2017,Total,2,9755
 , , , ,"[I0202000014] HIMGRN:B17F139804, PRINCIPAL GSSS PANJAL TUITION AND OTHER FEES -Tution Fee of IP",1,8745
 , , , ,"[I0202000015] HIMGRN:B17F139774, PRINCIPAL GSSS PANJAL TUITION AND OTHER FEES -Tution fee,Admition fee and late fee of Anil Kumar",1,1010
 , , ,20/01/2018,Total,1,900
 , , , ,"[C0202000014] HIMGRN:B18A129268, PRINCIPAL GSSS PANJAL TUITION AND OTHER FEES -TUTION AND OTHER FEES",1,900
 , , ,21/05/2018,Total,2,2100
 , , , ,"[G0202000007] HIMGRN:B18E106669, PRINCIPAL TUITION AND OTHER FEES -Deposited Tution Fee Adm Fee",1,1970
 , , , ,"[G0202000008] HIMGRN:B18E111566, PRINCIPAL TUITION AND OTHER FEES -Deposited Adm Fee Tuition Fee 11th 12th Classes",1,130
 , , ,30/06/2018,Total,1,346
 , , , ,"[H0202000014] HIMGRN:B18F130493, PRINCIPAL GSSS PANJAL TUITION AND OTHER FEES -Admission fee 60 Late admission fee 60 Tuition fee 180 SLC Readmission fee 4",1,346
 , , ,31/08/2018,Total,1,1270
 , , , ,"[J0202000007] HIMGRN:B18H121206, PRINCIPAL TUITION AND OTHER FEES -Tution fee 11th and 12th Classes",1,1270
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,1,42
 , ,0235-60-105-02-INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT. EMPLOYEES.,Total, ,1,42
 , , ,29/05/2018,Total,1,42
 , , , ,"[G0235000001] HIMGRN:B18E134660, PRINCIPAL INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT EMP -Saving Fund amount deposited in r/o Sh Balbir",1,42
 ,8011-INSURANCE AND PENSION FUNDS,Total, , ,1,42
 , ,8011-00-107-02-SAVING FUND,Total, ,1,42
 , , ,20/06/2018,Total,1,42
 , , , ,"[H8011000001] HIMGRN:B18E146095, PRINCIPAL SAVING FUND -Saving Fund Amount deposited in r/o Sh.Birbal Singh PGT",1,42
