DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,8,24015
KNG15-206-PRINCIPAL GSSS RAIT,Total, , , ,8,24015
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,2,20
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,2,20
 , , ,30/06/2018,Total,2,20
 , , , ,"[H0070000002] HIMGRN:B18F141662, PRINCIPAL GSSS RAIT RECEIPT FROM RIGHT TO INFORMATION ACT -RTI ACT 2005",1,10
 , , , ,"[H0070000003] HIMGRN:B18F141668, PRINCIPAL GSSS RAIT RECEIPT FROM RIGHT TO INFORMATION ACT -RTI ACT 2005",1,10
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,6,23995
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,5,23695
 , , ,27/04/2018,Total,1,10305
 , , , ,"[F0202000005] HIMGRN:B18D168824, PRINCIPAL GSSS KANGRA TUITION AND OTHER FEES -01/04/2018-20/04/2018",1,10305
 , , ,31/05/2018,Total,1,4980
 , , , ,"[G0202000023] HIMGRN:B18E130827, PRINCIPAL G SSS RAIT SHAHPUR TUITION AND OTHER FEES -ADMISSION FEE TUTION FEE",1,4980
 , , ,30/06/2018,Total,1,450
 , , , ,"[H0202000013] HIMGRN:B18F141632, PRINCIPAL G S S S RAIT TUITION AND OTHER FEES -TUTION FEE",1,450
 , , ,31/08/2018,Total,2,7960
 , , , ,"[J0202000003] HIMGRN:B18H116019, PRINCIPAL G SSS RAIT TUITION AND OTHER FEES -TUTION FEE",1,1945
 , , , ,"[J0202000007] HIMGRN:B18H140485, PRINCIPAL GSSS RAIT TUITION AND OTHER FEES -",1,6015
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,300
 , , ,11/05/2018,Total,1,300
 , , , ,"[G0202000003] HIMGRN:B18E110098, PRINCIPAL G SSS RAIT KANGRA RECOVERIES OF OVER PAYMENT -R O P M R CLAIM",1,300
