DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,9,6482
BLP00-239-GSSS HARNORA,Total, , , ,9,6482
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,8,6402
 , ,0202-01-101-02-SECONDARY EDUCATION,Total, ,1,500
 , , ,21/08/2017,Total,1,500
 , , , ,"[J0202000047] HIMGRN:B17H123863, PRINCIPAL GSSS HARNORA SECONDARY EDUCATION -balance amount of scholarship",1,500
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,7,5902
 , , ,29/04/2017,Total,1,1100
 , , , ,"[F0202000048] HIMGRN:B17D168595, PRINCIPAL HARNORA TUITION AND OTHER FEES -",1,1100
 , , ,30/05/2017,Total,1,295
 , , , ,"[G0202000105] HIMGRN:B17E148200, PRINCIPAL HARNORA TUITION AND OTHER FEES -",1,295
 , , ,20/06/2017,Total,1,517
 , , , ,"[H0202000052] HIMGRN:B17F128216, PRINCIPAL HARNORA TUITION AND OTHER FEES -",1,517
 , , ,28/06/2017,Total,1,65
 , , , ,"[H0202000063] HIMGRN:B17F136277, PRINCIPAL HARNORA TUITION AND OTHER FEES -",1,65
 , , ,22/11/2017,Total,1,1450
 , , , ,"[M0202000027] HIMGRN:B17K121091, PRINCIPALGSSSHARNORA TUITION AND OTHER FEES -",1,1450
 , , ,28/02/2018,Total,1,725
 , , , ,"[D0202000079] HIMGRN:B18B136309, PRINCIPALGSSSHARNORA TUITION AND OTHER FEES -",1,725
 , , ,05/05/2018,Total,1,1750
 , , , ,"[G0202000011] HIMGRN:B18E109810, PRINCIPAL TUITION AND OTHER FEES -Admission fee/tuition fees",1,1750
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,1,80
 , ,0235-60-105-02-INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT. EMPLOYEES.,Total, ,1,80
 , , ,22/11/2017,Total,1,80
 , , , ,"[M0235000016] HIMGRN:B17K121193, PRINCIPALGSSSHARNORA INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT EMP -",1,80
