DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,15,120799
SML13-206-PRINCIPAL ITI JUNGA,Total, , , ,15,120799
 ,0230-LABOUR & EMPLOYMENT,Total, , ,15,120799
 , ,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,Total, ,15,120799
 , , ,31/07/2017,Total,5,48000
 , , , ,"[I0230000001] HIMGRN:B17G101225, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,35400
 , , , ,"[I0230000002] HIMGRN:B17G101165, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,4400
 , , , ,"[I0230000003] HIMGRN:B17G127124, ITI JUNGA OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -ADMISSIION FEE",1,1200
 , , , ,"[I0230000004] HIMGRN:B17G127104, ITI JUNGA OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -ADMISSION",1,4200
 , , , ,"[I0230000005] HIMGRN:B17G142877, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,2800
 , , ,31/08/2017,Total,6,18200
 , , , ,"[J0230000001] HIMGRN:B17H111407, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -TR Recipt No.4861120",1,1400
 , , , ,"[J0230000002] HIMGRN:B17H116118, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Recipt No.4861123",1,1400
 , , , ,"[J0230000003] HIMGRN:B17H116163, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Recipt no.4861030 to 4861031",1,400
 , , , ,"[J0230000004] HIMGRN:B17H116086, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Recipt no.4861121 to 4861122",1,2800
 , , , ,"[J0230000005] HIMGRN:B17H118201, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Rcpt.No4861032 to4861035",1,800
 , , , ,"[J0230000006] HIMGRN:B17H118175, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Recpt.No.4861124 to 4861132",1,11400
 , , ,29/09/2017,Total,2,2200
 , , , ,"[K0230000001] HIMGRN:B17I102119, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Recipt No.4861133",1,1400
 , , , ,"[K0230000002] HIMGRN:B17I102153, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Recipt No. 4861036 to 4861039",1,800
 , , ,31/03/2018,Total,1,43200
 , , , ,"[E0230000001] HIMGRN:b18c102634, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -TR.4861134 to 4861169",1,43200
 , , ,30/06/2018,Total,1,799
 , , , ,"[H0230000001] HIMGRN:B18F119772, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,799
 , , ,31/08/2018,Total,1,8400
 , , , ,"[J0230000001] HIMGRN:B18H131971, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -TR.No. 4861040 to 4861081",1,8400
