DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,6,10980
KNG05-208-PRINCIPAL GSSS ATYALADAI,Total, , , ,6,10980
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,6,10980
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,6,10980
 , , ,30/06/2017,Total,1,3490
 , , , ,"[H0202000019] HIMGRN:B17F119287, PRINCIPAL ATYALDAI TUITION AND OTHER FEES -",1,3490
 , , ,31/08/2017,Total,1,1010
 , , , ,"[J0202000030] HIMGRN:B17H132277, PRINCIPAL GSSS ATYALDAI TUITION AND OTHER FEES -tuion fee",1,1010
 , , ,08/11/2017,Total,1,995
 , , , ,"[M0202000001] HIMGRN:B17J140847, PRINCIPAL GSSS ATIYALA DAI TUITION AND OTHER FEES -",1,995
 , , ,28/02/2018,Total,1,990
 , , , ,"[D0202000020] HIMGRN:B18B126758, PRINCIPAL GSSS ATYALA DAI TUITION AND OTHER FEES -",1,990
 , , ,11/06/2018,Total,1,3010
 , , , ,"[H0202000006] HIMGRN:B18E151995, PRINCIPAL GSSS ATYALDAI TUITION AND OTHER FEES -",1,3010
 , , ,31/08/2018,Total,1,1485
 , , , ,"[J0202000026] HIMGRN:B18H136935, CSKM GSSS ATYALA DAI TUITION AND OTHER FEES -tution and fee 9th to 12",1,1485
