DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,11,17084
KZA00-206-PR SSS TABO,Total, , , ,11,17084
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,2,30
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,2,30
 , , ,21/06/2018,Total,1,20
 , , , ,"[H0070000003] HIMGRN:B18F130905, PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -",1,20
 , , ,31/08/2018,Total,1,10
 , , , ,"[J0070000001] HIMGRN:b18h140438, PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -",1,10
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,9,17054
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,5,2450
 , , ,17/05/2017,Total,1,860
 , , , ,"[G0202000003] HIMGRN:b17e126862, PRINCIPAL TUITION AND OTHER FEES -",1,860
 , , ,08/03/2018,Total,1,640
 , , , ,"[E0202000003] HIMGRN:b18c110915, PRINCIPAL GSSS TABO TUITION AND OTHER FEES -",1,640
 , , ,01/05/2018,Total,1,590
 , , , ,"[G0202000002] HIMGRN:b18d176232, PRINCIPAL TUITION AND OTHER FEES -",1,590
 , , ,05/05/2018,Total,1,20
 , , , ,"[G0202000003] HIMGRN:b18e102126, PRINCIPAL TUITION AND OTHER FEES -",1,20
 , , ,05/06/2018,Total,2,340
 , , , ,"[H0202000002] HIMGRN:b18f102043, PRINCIPAL TUITION AND OTHER FEES -",1,270
 , , , ,"[H0202000003] HIMGRN:b18f102074, PRINCIPAL TUITION AND OTHER FEES -",1,70
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,2,12060
 , , ,10/01/2018,Total,1,10260
 , , , ,"[C0202000001] HIMGRN:b18a116633, CHULDIM NORBU GSSS TABO RECOVERIES OF OVER PAYMENT -",1,10260
 , , ,05/06/2018,Total,1,1800
 , , , ,"[H0202000001] HIMGRN:b18f102135, PRINCIPAL RECOVERIES OF OVER PAYMENT -",1,1800
 , ,0202-01-600-03-MISCELLANEOUS RECEIPTS,Total, ,2,2544
 , , ,17/05/2017,Total,1,1272
 , , , ,"[G0202000004] HIMGRN:b17e126874, PRINCIPAL MISCELLANEOUS RECEIPTS -",1,1272
 , , ,01/05/2018,Total,1,1272
 , , , ,"[G0202000001] HIMGRN:b18d176229, PRINCIPAL MISCELLANEOUS RECEIPTS -",1,1272
