DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,39282
SOL07-206-PRINCIPAL GOVT ITI SAYARI,Total, , , ,3,39282
 ,0230-LABOUR & EMPLOYMENT,Total, , ,3,39282
 , ,0230-00-800-06-€RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION,Total, ,1,282
 , , ,30/12/2017,Total,1,282
 , , , ,"[N0230000003] HIMGRN:B17L114590, PRINCIPAL RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION -Rs282/received from Mukesh Kumar Instructor a/c over p",1,282
 , ,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,Total, ,2,39000
 , , ,08/12/2017,Total,2,39000
 , , , ,"[N0230000001] HIMGRN:B17K133715, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Rs 4400/received from trainees a/c admission fee for sessi",1,4400
 , , , ,"[N0230000002] HIMGRN:B17K133685, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Rs 34600/ received from trainees a/ c Admission and Tuitio",1,34600
