DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,2830
SMR05-213-PRINCIPAL GSSS JAMU KOTI,Total, , , ,4,2830
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,3,2510
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,3,2510
 , , ,30/11/2017,Total,1,690
 , , , ,"[M0202000004] HIMGRN:B17K125932, SOHAN SINGH INCHARGE(PRINCIPAL) TUITION AND OTHER FEES -fees readmission, slc and tuituion",1,690
 , , ,29/05/2018,Total,2,1820
 , , , ,"[G0202000009] HIMGRN:B18E145933, PRINCIPAL GSSS JAMU KOTI TUITION AND OTHER FEES -TUITION FEES AND OTHERS FEES ,ADDMISSION FEES ,SLC CHARGES",1,570
 , , , ,"[G0202000010] HIMGRN:B18E145922, PRINCIPAL GSSS JAMU KOTI TUITION AND OTHER FEES -TUITION FEES AND OTHERS FEES ,ADDMISSION FEES ,SLC CHARGES",1,1250
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,1,320
 , ,0235-60-105-02-INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT. EMPLOYEES.,Total, ,1,320
 , , ,21/12/2017,Total,1,320
 , , , ,"[N0235000002] HIMGRN:B17L117327, PRINCIPAL INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT EMP -GIA SMC TEACHERS KISHAN,AMIT, CHANDA, ARCHANA",1,320
