DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,9,18625
BLP03-205-GSSS SAMOH,Total, , , ,9,18625
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,8,18545
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,7,16425
 , , ,29/04/2017,Total,1,2160
 , , , ,"[F0202000001] HIMGRN:B17D114379, PRINCIPAL TUITION AND OTHER FEES -",1,2160
 , , ,23/05/2017,Total,1,3055
 , , , ,"[G0202000005] HIMGRN:B17E104857, PRINCIPAL TUITION AND OTHER FEES -",1,3055
 , , ,31/08/2017,Total,1,2295
 , , , ,"[J0202000014] HIMGRN:B17H120143, PRINCIPAL TUITION AND OTHER FEES -",1,2295
 , , ,30/12/2017,Total,1,1935
 , , , ,"[N0202000008] HIMGRN:B17L127607, PRINCIPAL TUITION AND OTHER FEES -",1,1935
 , , ,25/04/2018,Total,2,4560
 , , , ,"[F0202000010] HIMGRN:B18D147193, PRINCIPAL TUITION AND OTHER FEES -",1,1935
 , , , ,"[F0202000011] HIMGRN:B18D147291, PRINCIPAL TUITION AND OTHER FEES -",1,2625
 , , ,29/05/2018,Total,1,710
 , , , ,"[G0202000026] HIMGRN:B18E147337, PRINCIPAL TUITION AND OTHER FEES -",1,710
 , , ,31/08/2018,Total,1,1710
 , , , ,"[J0202000014] HIMGRN:B18H130706, PRINCIPAL TUITION AND OTHER FEES -",1,1710
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,2120
 , , ,23/08/2018,Total,1,2120
 , , , ,"[J0202000006] HIMGRN:B18H106752, PRINCIPAL RECOVERIES OF OVER PAYMENT -Over payment of HRA in r/o Sh Raseel Chand Lect. Recovery pointed out by",1,2120
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,1,80
 , ,0235-60-105-02-INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT. EMPLOYEES.,Total, ,1,80
 , , ,30/12/2017,Total,1,80
 , , , ,"[N0235000004] HIMGRN:B17L127716, PRINCIPAL INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT EMP -",1,80
