DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,12,19430
MDI04-203-GSSS PAURA KOTHI,Total, , , ,12,19430
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,12,19430
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,8,14605
 , , ,31/05/2017,Total,1,3995
 , , , ,"[G0202000005] HIMGRN:b17e121092, PRINCIPAL GSSS PAURAKOTHI TUITION AND OTHER FEES -",1,3995
 , , ,30/06/2017,Total,1,180
 , , , ,"[H0202000012] HIMGRN:b17f124507, PRINCIPAL TUITION AND OTHER FEES -",1,180
 , , ,08/09/2017,Total,1,1980
 , , , ,"[K0202000001] HIMGRN:b17i101797, PRINCIPAL TUITION AND OTHER FEES -Tution Fee class 11th and 12th for the month of July to Sept 2017",1,1980
 , , ,31/10/2017,Total,1,1935
 , , , ,"[L0202000001] HIMGRN:B17J115724, PRINCIPAL TUITION AND OTHER FEES -Class plus one and plus two tuition fees",1,1935
 , , ,07/03/2018,Total,1,1935
 , , , ,"[E0202000001] HIMGRN:B18C103569, PRINCIPAL TUITION AND OTHER FEES -Tuition Fees of Class +1 and +2 w.e.f. 01.01.2018 to 31.03.2018",1,1935
 , , ,24/05/2018,Total,1,2945
 , , , ,"[G0202000003] HIMGRN:B18E111980, PRINCIPAL TUITION AND OTHER FEES -Tuition fee and other fee",1,2945
 , , ,08/06/2018,Total,1,15
 , , , ,"[H0202000002] HIMGRN:B18F101557, PRINCIPAL TUITION AND OTHER FEES -",1,15
 , , ,31/08/2018,Total,1,1620
 , , , ,"[J0202000006] HIMGRN:B18H126877, PRINCIPAL GSSS PAURAKOTHI TUITION AND OTHER FEES -Tution Fees of Class 11th and 12th",1,1620
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,4,4825
 , , ,30/01/2018,Total,4,4825
 , , , ,"[C0202000006] HIMGRN:B18A125976, PRINCIPAL GSSS PAURAKOTHI RECOVERIES OF OVER PAYMENT -Recoveries of overpayment of Sh. Vidya Sagar Rao, PGT (Economics)",1,153
 , , , ,"[C0202000007] HIMGRN:B18A125931, PRINCIPAL GSSS PAURAKOTHI RECOVERIES OF OVER PAYMENT -REcovery of Overpayment of Salary of Sh. Chaman Lal TGT (NM) w.e.f. 01.1",1,1396
 , , , ,"[C0202000008] HIMGRN:B18A125921, PRINCIPAL GSSS PAURAKOTHI RECOVERIES OF OVER PAYMENT -Recovery of overpayment of Sh. Lekh Raj Sharma PGT (Pol. Science), w.e.f",1,1546
 , , , ,"[C0202000009] HIMGRN:B18A125963, PRINCIPAL GSSS PAURAKOTHI RECOVERIES OF OVER PAYMENT -Recoveries of overpayment of Salary of Sh. Yog Raj (OT) w.e.f. 01.12.201",1,1730
