DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,36,6333258
KNR01-709-EE IPH DIVISION POOH,Total, , , ,36,6333258
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,5,250
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,10
 , , ,28/02/2018,Total,1,10
 , , , ,[D0070000003] AE I P H SD POOH R T I FEE,1,10
 , ,0070-60-800-11-RECEIPT FROM RIGHT TO INFORMATION ACT.,Total, ,4,240
 , , ,30/06/2017,Total,1,110
 , , , ,[H0070000001] AE IPH SUB DIV. POOH RTI FEE,1,110
 , , ,30/01/2018,Total,1,60
 , , , ,[C0070000001] A E I P HPOOHB RTI,1,60
 , , ,31/03/2018,Total,1,60
 , , , ,[E0070000004] A E I P H SUBDIVISION POOH R.T.I FEE,1,60
 , , ,29/05/2018,Total,1,10
 , , , ,[G0070000003] A E I P H SUBDIVISION POOH DISTT KINNAUR RTI FEE,1,10
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,31,6333008
 , ,8782-00-102-00- ,Total, ,31,6333008
 , , ,29/04/2017,Total,2,17605
 , , , ,[F8782000003] AE IPH SUB DIV. YANGTHANG MISC RECIPT,1,750
 , , , ,[F8782000004] AE IPH SUB DIV.POOH MISC RECEIPT,1,16855
 , , ,31/05/2017,Total,2,25260
 , , , ,[G8782000001] AE IPH SUB DIV.POOH MISC RECEIPT,1,8960
 , , , ,[G8782000002] AE IPH SUB DIV. YNGTHANG MISC RECEIPT,1,16300
 , , ,30/06/2017,Total,2,50733
 , , , ,[H8782000002] AE IPH SUB DIV. POOH MISC RECEIPT,1,40853
 , , , ,[H8782000003] AEUB DIV.YNGTHANG MISC RECIPET,1,9880
 , , ,31/07/2017,Total,2,35720
 , , , ,[I8782000001] AE IPH SUB DIV. YANGTHANG MISC RECEIPT,1,19150
 , , , ,"[I8782000002] HIMGRN:B17G139484, ASSISTANT ENGINEER IPH SUB DIVISION POOH PUBLIC WORKS REMITTANCES -On account of misc. receipt",1,16570
 , , ,31/08/2017,Total,2,147364
 , , , ,[J8782000002] AE IPH SUB DIV.POOH MISC RECIPET,1,139064
 , , , ,[J8782000003] AE IPH SUB DIV.YANGTHANG MISC,1,8300
 , , ,29/09/2017,Total,2,16700
 , , , ,[K8782000002] AE IPH SUB DIV.THANG MISC RECEIPT,1,5850
 , , , ,[K8782000003] AE IPH SUB DIV.POOH MISC RECEIPT,1,10850
 , , ,31/10/2017,Total,1,15450
 , , , ,[L8782000002] A E I PH SD POOH MISC REIPT,1,15450
 , , ,30/11/2017,Total,2,23660
 , , , ,[M8782000003] A E I P H SUB DIVISION POOH MISC RECIEPT,1,3460
 , , , ,[M8782000004] A E I P H SUBDIVISION YANGTHANG MISC RECEIPT,1,20200
 , , ,30/12/2017,Total,2,211955
 , , , ,[N8782000001] A E IP H SD POOH MISC RECEIPT,1,1440
 , , , ,[N8782000002] A E I P S D POOH MISC RECEIPT,1,210515
 , , ,30/01/2018,Total,5,5364770
 , , , ,[C8782000001] A E I P H SUBDIVISION YANGTHANG A/C NCRF FUND VIDE CHEQUE NO 757839 AT 6/1/2018,1,3800000
 , , , ,[C8782000002] A E IP H POIOH MISCRECEIPT,1,1150000
 , , , ,[C8782000003] A E I P H SUBDIVISION POOH MISC RECIEPT,1,205800
 , , , ,[C8782000004] A E I PH SD YANGTHANG MISC RECEIPT,1,6000
 , , , ,[C8782000005] A E I P H SD POOH MISC RECEIPT,1,202970
 , , ,28/02/2018,Total,2,80173
 , , , ,[D8782000003] A E I P H SD POOH MISC RECEIPT,1,75173
 , , , ,[D8782000004] A E I P S D POOH MISCRECEIPT,1,5000
 , , ,31/03/2018,Total,3,234053
 , , , ,[E8782000002] A E I P H SUBDIVISION POOH MISC RECIEPT,1,14700
 , , , ,[E8782000003] A E I P H SUBDIVISION YANGTHANG MISC RECIEPT,1,171623
 , , , ,[E8782000005] A E I P H SUBDIVISION POOH MISC RECEIPT,1,47730
 , , ,27/04/2018,Total,2,37740
 , , , ,[F8782000002] A E I P H SUBDIVISION POOH DISTT KINNAUR MISC RECEIPT,1,6900
 , , , ,[F8782000003] A E I P H SUBDIVISION YANGTHANG MISC RECIEPT,1,30840
 , , ,29/05/2018,Total,2,26135
 , , , ,[G8782000002] A E I P H SUBDIVISION YANGTHANG DISTT KINNAUR ON ACCOUNT OF MISC RECEIPT,1,12200
 , , , ,[G8782000004] A E I P H SUBDIVISION POOH DISTT KINNAUR MISC RECEIPT,1,13935
 , , ,27/06/2018,Total,2,17500
 , , , ,[H8782000001] A E I P H SUBDIVISION POOH MISC RECIEPT,1,15350
 , , , ,[H8782000002] A E I P H SUBDIVISION YANGTHANG MISC RECIEPT,1,2150
 , , ,26/07/2018,Total,1,7500
 , , , ,[I8782000001] A E I P H SUBDIVISION YANGTHANG ON ACCOUNT OF MISC RECIEPT,1,7500
 , , ,31/07/2018,Total,1,7240
 , , , ,[I8782000003] A E I P H SUBDIVISION POOH MISC RECIEPT,1,7240
 , , ,31/08/2018,Total,2,13450
 , , , ,[J8782000002] A E I P H SUBDIVISION POOH MISC RECEIPT,1,3800
 , , , ,[J8782000003] A E I P H SUBDIVISION YANGTHANG MISC RECEIPT,1,9650
