DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,8,8945
MDI07-206-GSSS KHUHAN,Total, , , ,8,8945
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,7,8865
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,7,8865
 , , ,29/04/2017,Total,1,2455
 , , , ,"[F0202000003] HIMGRN:B17D160971, PRINCIPAL GSSS KHUHAN TUITION AND OTHER FEES -ADD FEE AND TUITION FEE",1,2455
 , , ,20/07/2017,Total,1,1261
 , , , ,"[I0202000004] HIMGRN:B17G126888, PRINCIPAL GSSS KHUHAN TUITION AND OTHER FEES -Tution fee of 11th and 12th classes.",1,1261
 , , ,31/10/2017,Total,1,1215
 , , , ,"[L0202000003] HIMGRN:B17J120882, PRINCIPAL GSSS KHUHAN TUITION AND OTHER FEES -TUITION FEE 11TH AND 12TH CLASSES",1,1215
 , , ,28/02/2018,Total,1,1278
 , , , ,"[D0202000004] HIMGRN:B18B133142, PRINCIPAL GSSS KHUHAN TUITION AND OTHER FEES -ADD AND TUTION FEE 9TH TO 12TH",1,1278
 , , ,27/04/2018,Total,1,1356
 , , , ,"[F0202000008] HIMGRN:B18D167411, PRINCIPAL GSSS KHUHAN TUITION AND OTHER FEES -ADD FEE, TUITION FEE AND SLC FEE, LATE FEE 9TH TO 12TH",1,1356
 , , ,31/05/2018,Total,1,355
 , , , ,"[G0202000013] HIMGRN:b18e152759, PRINCIPAL GSSS KHUHAN TUITION AND OTHER FEES -TUITION FEE, ADD FEE, LATE ADD FEE 9TH TO 12TH",1,355
 , , ,31/08/2018,Total,1,945
 , , , ,"[J0202000008] HIMGRN:B18H129146, PRINCIPAL GSSS KHUHAN TUITION AND OTHER FEES -Tuition Fees and other fees- Tuition Fees 9th to 12th",1,945
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,1,80
 , ,0235-60-105-02-INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT. EMPLOYEES.,Total, ,1,80
 , , ,08/12/2017,Total,1,80
 , , , ,"[N0235000001] HIMGRN:B17L107006, PRINCIPAL INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT EMP -Premium on A/C of GPIAS in r/o Sh. Budhi Prak",1,80
