DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
SML00-519-DISTRICT WELFARE OFFICER SHIMLA,"0040-TAX ON SALES,TRADE ETC.",0040-00-102-01-TAX COLLECTION,23/11/2017,[M0040000518] CENTRAL POLICE CANTEEN RECEIPT,1,69550
SML00-519-DISTRICT WELFARE OFFICER SHIMLA,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,04/07/2017,"[I0049000001] HIMGRN:B17G102443, DISTRICT WELFARE OFFICER SHIMLA INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -INTEREST REALISED ON CASH BALANCES IN SBI ACCOUNT",1,20080
SML00-519-DISTRICT WELFARE OFFICER SHIMLA,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,06/07/2017,"[I0049000004] HIMGRN:B17G102423, DISTRICT WELFARE OFFICER SHIMLA INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -INTEREST REALISED ON IDBI BANK ACCOUNT FROM CASH BA",1,2810
SML00-519-DISTRICT WELFARE OFFICER SHIMLA,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,06/07/2017,"[I0049000005] HIMGRN:B17G102392, DISTRICT WELFARE OFFICER SHIMLA INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Interst realized from INDUSIND BANK cash balances",1,306009
SML00-519-DISTRICT WELFARE OFFICER SHIMLA,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,10/07/2017,"[I0049000006] HIMGRN:B17G102497, DISTRICT WELFARE OFFICER SHIMLA INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -INTERST REALISED FROM THE HP STATE CO-OP BANK SHIML",1,22402
SML00-519-DISTRICT WELFARE OFFICER SHIMLA,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,05/09/2017,"[K0049000002] HIMGRN:B17I101895, DISTRICT WELFARE OFFICER SHIMLA INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Interest accrued on SBI ACCOUNT",1,26896
SML00-519-DISTRICT WELFARE OFFICER SHIMLA,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,05/09/2017,"[K0049000003] HIMGRN:B17I101887, DISTRICT WELFARE OFFICER SHIMLA INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Interest received from BDO Basantpur on account of",1,5968
SML00-519-DISTRICT WELFARE OFFICER SHIMLA,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,14/09/2017,"[K0049000005] HIMGRN:B17I101906, DISTRICT WELFARE OFFICER SHIMLA INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Interest received from the TWO Rampur on cash balan",1,52701
SML00-519-DISTRICT WELFARE OFFICER SHIMLA,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,14/09/2017,"[K0049000006] HIMGRN:B17I101912, DISTRICT WELFARE OFFICER SHIMLA INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Interest on coop account",1,24767
SML00-519-DISTRICT WELFARE OFFICER SHIMLA,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,03/10/2017,"[L0049000001] HIMGRN:B17I135418, DISTRICT WELFARE OFFICER INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -interest accrued from indusind bank under DWO ACCOU",1,768824
SML00-519-DISTRICT WELFARE OFFICER SHIMLA,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,03/10/2017,"[L0049000002] HIMGRN:B17I135393, DISTRICT WELFARE OFFICER INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Interest accrued from IDBI saving of DWO ACCUONT",1,2049
SML00-519-DISTRICT WELFARE OFFICER SHIMLA,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,28/11/2017,"[M0049000013] HIMGRN:B17K128899, DISTRICT WELFARE OFFICER INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Interest accrued on SBI ACCOUNT OF THE DWO SHIMLA",1,24847
SML00-519-DISTRICT WELFARE OFFICER SHIMLA,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,01/12/2017,"[N0049000001] HIMGRN:B17K128907, DISTRICT WELFARE OFFICER INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -INTEREST ACCRUED ON CASH BALANCES FROM SAVING ACCOU",1,3141
SML00-519-DISTRICT WELFARE OFFICER SHIMLA,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,01/12/2017,"[N0049000002] HIMGRN:B17K128919, DISTRICT WELFARE OFFICER INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -INTEREST RECEIVED FROM CASH BALANCES OF INDUS IND",1,1136262
SML00-519-DISTRICT WELFARE OFFICER SHIMLA,0049-INTEREST RECEIPTS,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,20/03/2018,"[E0049000016] HIMGRN:B18C132027, DISTRICT WELFARE OFFICER INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Interest accured on SBI ACCOUNT NO.10835936740",1,15672
