DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
KNR01-201-GSSS POOH,0075-MISCELLANEOUS GENERAL SERVICES,0075-00-800-02-SALE OF OLD STORES & MATERIAL,21/12/2017,"[N0075000001] HIMGRN:B17L114925, PRINCIPAL GSSS POOH KINNAUR HP SALE OF OLD STORES AND MATERIAL -",1,3500
KNR01-201-GSSS POOH,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,29/04/2017,"[F0202000001] HIMGRN:B17D161803, PRINCIPAL GSSS POOH TUITION AND OTHER FEES -Adm.fee tution and SLC fees 9th to 10+2 classes 2017-18",1,1215
KNR01-201-GSSS POOH,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/05/2017,"[G0202000005] HIMGRN:B17E149355, PRINCIPAL GSSS POOH KINNAUR HP TUITION AND OTHER FEES -Adm. fees ,Late adm.fees,Tuition fees,SLC fees etc.",1,375
KNR01-201-GSSS POOH,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,21/07/2017,"[I0202000003] HIMGRN:B17G120764, PRINCIPAL GSSS POOH KINNAUR HP TUITION AND OTHER FEES -SLC and Tution fees 9th to +2 classes",1,690
KNR01-201-GSSS POOH,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/10/2017,"[L0202000001] HIMGRN:B17J116488, PRINCIPAL GSSS POOH KINNAUR HP TUITION AND OTHER FEES -SLC and Tution Fee of class +1,+2",1,645
KNR01-201-GSSS POOH,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,21/12/2017,"[N0202000004] HIMGRN:B17L110214, PRINCIPAL GSSS POOH KINNAUR HP TUITION AND OTHER FEES -SLC and Tution Fees +1,+2 classes",1,590
KNR01-201-GSSS POOH,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,22/03/2018,"[E0202000001] HIMGRN:B18C114459, PRINCIPAL GSSS POOH KINNAUR TUITION AND OTHER FEES -Adm.Fees and SLC fees 9th to +2 Classes",1,120
KNR01-201-GSSS POOH,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,27/04/2018,"[F0202000002] HIMGRN:B18D166061, PRINCIPAL GSSS POOH KINNAUR HP TUITION AND OTHER FEES -SLC,Adm.,late Adm fee and Tution fees of 9th to +2 classes",1,755
KNR01-201-GSSS POOH,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,29/05/2018,"[G0202000004] HIMGRN:B18E127692, PRINCIPAL GSSS POOH KINNAUR TUITION AND OTHER FEES -Tution,Adm. and late fees of 10+1 ,+2 classes",1,255
KNR01-201-GSSS POOH,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,26/07/2018,"[I0202000001] HIMGRN:B18G120448, PRINCIPAL GSSS POOH KINNAUR HP TUITION AND OTHER FEES -SLC and Tuition fees of 9th to +2 classes",1,590
KNR01-201-GSSS POOH,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-600-01-RECOVERIES OF OVER PAYMENT,21/07/2017,"[I0202000001] HIMGRN:B17G111514, PRINCIPAL GSSS POOH KINNAUR HP RECOVERIES OF OVER PAYMENT -HRA over payment recovery of Santosh Kumari IP23-14772 Rs.504,Anil Kumar",1,968
