DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
KLU01-215-PR GC BANJAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,22/06/2017,"[H0202000006] HIMGRN:B17F128517, PRINCIPAL TUTION AND OTHER FEES -",1,31825
KLU01-215-PR GC BANJAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,22/06/2017,"[H0202000009] HIMGRN:B17F130929, PRINCIPAL TUTION AND OTHER FEES -",1,46375
KLU01-215-PR GC BANJAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,22/06/2017,"[H0202000010] HIMGRN:B17F132817, PRINCIPAL TUTION AND OTHER FEES -",1,42350
KLU01-215-PR GC BANJAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,30/06/2017,"[H0202000011] HIMGRN:B17F135062, PRINCIPAL TUTION AND OTHER FEES -",1,41325
KLU01-215-PR GC BANJAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,30/06/2017,"[H0202000012] HIMGRN:B17F138395, PRINCIPAL TUTION AND OTHER FEES -",1,42050
KLU01-215-PR GC BANJAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,30/06/2017,"[H0202000014] HIMGRN:B17F143119, PRINCIPALGDCBANJAR TUTION AND OTHER FEES -Tution and otherfees",1,61175
KLU01-215-PR GC BANJAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,30/06/2017,"[H0202000015] HIMGRN:B17F145166, PRINCIPAL TUTION AND OTHER FEES -",1,27600
KLU01-215-PR GC BANJAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,19/07/2017,"[I0202000001] HIMGRN:B17G106115, PRINCIPAL TUTION AND OTHER FEES -",1,30750
KLU01-215-PR GC BANJAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,19/07/2017,"[I0202000004] HIMGRN:B17G115596, PRINCIPAL GDC BANJAR TUTION AND OTHER FEES -",1,8200
KLU01-215-PR GC BANJAR,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,19/07/2017,"[I0202000006] HIMGRN:B17G124214, PRINCIPAL GDC BANJAR TUTION AND OTHER FEES -",1,4425
