DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
KNR04-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-101-01-RECEIPT FROM ELECTRICITY DUTY,21/07/2017,"[I0043000001] HIMGRN:B17G124883, ASCENT HYDRO PROJECTS LIMITED RECEIPT FROM ELECTRICITY DUTY -",1,9178
KNR04-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-101-01-RECEIPT FROM ELECTRICITY DUTY,21/07/2017,"[I0043000002] HIMGRN:B17G124861, ASCENT HYDRO PROJECTS LIMITED RECEIPT FROM ELECTRICITY DUTY -",1,10250
KNR04-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-101-01-RECEIPT FROM ELECTRICITY DUTY,21/12/2017,"[N0043000001] HIMGRN:B17L106750, ASCENT HYDRO PROJECTS LIMITED RECEIPT FROM ELECTRICITY DUTY -",1,9326
KNR04-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-101-01-RECEIPT FROM ELECTRICITY DUTY,30/01/2018,"[C0043000001] HIMGRN:B18A132142, ASCENT HYDRO PROJECTS LIMITED RECEIPT FROM ELECTRICITY DUTY -",1,9611
KNR04-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-101-01-RECEIPT FROM ELECTRICITY DUTY,21/06/2018,"[H0043000001] HIMGRN:B18F113714, ASCENT HYDRO PROJECTS LIMITED RECEIPT FROM ELECTRICITY DUTY -",1,8740
KNR04-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-102-01-RECEIPT UNDER THE INDIAN ELECTRICITY RULE,24/08/2017,"[J0043000001] HIMGRN:B17H107010, XEN HPSEBL RECEIPT UNDER THE INDIAN ELECTRICITY RULE -inspection fee for 25kva s/stn Runang Uperla (Markhanyo)",1,300
KNR04-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-102-01-RECEIPT UNDER THE INDIAN ELECTRICITY RULE,24/08/2017,"[J0043000002] HIMGRN:B17H106970, XEN HPSEBL RECEIPT UNDER THE INDIAN ELECTRICITY RULE -inspection fee for 22kv HT line RUNANG Uperla (Markhonyo)",1,400
KNR04-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-102-01-RECEIPT UNDER THE INDIAN ELECTRICITY RULE,28/02/2018,"[D0043000001] HIMGRN:B18B130172, ASSISTANT ENGINEER ELECTRICAL SUB DIVISION RECEIPT UNDER THE INDIAN ELECTRICITY RULE -Inspection fees against 22 KV HT Line to 25 KVA 22.4 KV S",1,600
KNR04-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-102-01-RECEIPT UNDER THE INDIAN ELECTRICITY RULE,28/02/2018,"[D0043000002] HIMGRN:B18B130094, ASSISTANT ENGINEER SUB DIVISION HPSEBL TAPRI RECEIPT UNDER THE INDIAN ELECTRICITY RULE -",1,600
KNR04-950-CHIEF ELECTRICAL INSPECTOR,0043-TAXES & DUTIES ON ELECTRICITY,0043-00-102-01-RECEIPT UNDER THE INDIAN ELECTRICITY RULE,28/02/2018,"[D0043000003] HIMGRN:B18B130241, ASSISTANT ENGINEER SUB DIVISION RECEIPT UNDER THE INDIAN ELECTRICITY RULE -Inspection fee for 22KV HT Line to 250 Kva GTS Sub statio",1,390
KNR04-950-CHIEF ELECTRICAL INSPECTOR,0235-SOCIAL SECURITY & WELFARE,0235-60-105-02-INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT. EMPLOYEES.,30/12/2017,"[N0235000004] HIMGRN:B17L138421, RESIDENT ENGINEER BHABA POWER HOUSE DIVISION INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT EMP -GROUP PERSONAL ACCIDENT INSURANCE SCHEME",1,26240
KNR04-950-CHIEF ELECTRICAL INSPECTOR,0235-SOCIAL SECURITY & WELFARE,0235-60-105-02-INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT. EMPLOYEES.,06/01/2018,"[C0235000001] HIMGRN:B17L138126, HPSEB INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT EMP -insurance fund",1,2720
