DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
SML07-719-IPH DIVISION ROHRU,0216-HOUSING,0216-01-106-03-RECEIPT FROM ESTATE OFFICE,30/01/2018,"[C0216000001] HIMGRN:B18A127851, JAI DEV COMLAINT ATTENDENT RECEIPT FROM ESTATE OFFICE -Recevory of House Rent Vide Elem Edu.Office Chhohara Teh. Chirgaon Lette",1,21100
SML07-719-IPH DIVISION ROHRU,0216-HOUSING,0216-01-106-03-RECEIPT FROM ESTATE OFFICE,28/02/2018,"[D0216000001] HIMGRN:B18B110762, JAI DEV RECEIPT FROM ESTATE OFFICE -House Rent recovery for the period 01-03-2007 to 28-02-2009 Vide letter",1,3000
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,29/04/2017,[F8782000001] A E I P H CHIRGOAN CASH REMTANC,1,3550
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/05/2017,[G8782000002] I PH CHIRGAON CASH,1,3750
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/05/2017,[G8782000004] A E I P H CHIRGIOAN CASH REMITT,1,50317
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/06/2017,[H8782000002] A E I P H CHIRGIOAN CASH REMITTANS,1,7250
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/06/2017,[H8782000003] I P H CHIRGAON CASH,1,1250
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/07/2017,[I8782000001] A E IPH CHIRGIOAN CASH REMTANCE,1,10691
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/07/2017,[I8782000002] I P H CASH,1,11250
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/07/2017,[I8782000003] AE IPH CHIRGIOAN CASH REMITTANCE,1,6000
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/08/2017,[J8782000002] AE IPH CHIRGIOAN cash remittance,1,302616
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/08/2017,[J8782000003] AE I P HCHIRGIOAN CASH REMITTANCE,1,38957
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,29/09/2017,"[K8782000004] HIMGRN:B17J100833, IPH CHIRGAON PUBLIC WORKS REMITTANCES -IPH CHIRGAON",1,240564
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,29/09/2017,"[K8782000006] HIMGRN:B17I128746, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,8450
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/10/2017,"[L8782000001] HIMGRN:B17J104283, ASSITANT ENGINEER PUBLIC WORKS REMITTANCES -",1,70937
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/10/2017,"[L8782000004] HIMGRN:B17J117519, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,40037
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/12/2017,"[N8782000001] HIMGRN:B17L126047, ASSISTANT ENGG PUBLIC WORKS REMITTANCES -",1,313601
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/12/2017,"[N8782000002] HIMGRN:B17L129795, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,38927
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/01/2018,"[C8782000001] HIMGRN:B18A106549, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,84707
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/01/2018,"[C8782000002] HIMGRN:B18A117919, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,42354
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/01/2018,"[C8782000003] HIMGRN:B18A134086, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,4950
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,28/02/2018,"[D8782000001] HIMGRN:B18B104660, ASSISTANCE ENGINEER PUBLIC WORKS REMITTANCES -",1,9950
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,28/02/2018,"[D8782000002] HIMGRN:B18B114933, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,18361
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,28/02/2018,"[D8782000004] HIMGRN:B18B121751, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,14550
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,28/02/2018,"[D8782000005] HIMGRN:B18B126406, ASSISTANT ENGINEER SUB DIVISION CHIRGAON PUBLIC WORKS REMITTANCES -",1,2650
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/03/2018,"[E8782000001] HIMGRN:B18C112593, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,33509
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/03/2018,"[E8782000002] HIMGRN:B18C119752, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,3000
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/03/2018,"[E8782000003] HIMGRN:B18C133243, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,22960
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/03/2018,"[E8782000004] HIMGRN:B18C148606, ASSISTANCE ENGINEER PUBLIC WORKS REMITTANCES -",1,750
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,27/04/2018,"[F8782000001] HIMGRN:B18D138583, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,10550
SML07-719-IPH DIVISION ROHRU,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,27/04/2018,"[F8782000003] HIMGRN:B18D156940, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -",1,5200
