DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
SML00-507-DISTRICT AND SESSION JUDGE SHIMLA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,06/05/2017,"[G0070000047] HIMGRN:B17E111907, DSJ SHIMLA FINES AND FOREFEITURES -Fine u/s 446 Cr.P.C.",1,2000
SML00-507-DISTRICT AND SESSION JUDGE SHIMLA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,27/06/2017,"[H0070000180] HIMGRN:B17F113308, CJM SHIMLA FINES AND FOREFEITURES -Judicial Fine",1,300
SML00-507-DISTRICT AND SESSION JUDGE SHIMLA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,18/11/2017,"[M0070000085] HIMGRN:B17K116591, SJ SHIMLA FINES AND FOREFEITURES -Fine amount in case title State Vs. Onkar Singh Randhawa",1,73000
SML00-507-DISTRICT AND SESSION JUDGE SHIMLA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,23/04/2018,"[F0070000159] HIMGRN:B18D161348, DSJ SHIMLA FINES AND FOREFEITURES -S. Trial 12-s/7 of 2017 titled as State of HP vs Krishan Bahadaur",1,12000
SML00-507-DISTRICT AND SESSION JUDGE SHIMLA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,13/06/2018,"[H0070000087] HIMGRN:B18F119117, DSJ SHIMLA FINES AND FOREFEITURES -Judicial fine to surety in case title State vs. Jai Ram and Bhupender Vs. Ne",1,3000
SML00-507-DISTRICT AND SESSION JUDGE SHIMLA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,27/06/2018,"[H0070000364] HIMGRN:B18F140182, SJ SHIMLA FINES AND FOREFEITURES -Fine amount Rs.4000/- in proceeding u/S 446 of Cr.P.C. case titled State of",1,4000
SML00-507-DISTRICT AND SESSION JUDGE SHIMLA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,09/07/2018,"[I0070000048] HIMGRN:B18G113924, CJM SHIMLA FINES AND FOREFEITURES -Judicial Fine",1,1000
SML00-507-DISTRICT AND SESSION JUDGE SHIMLA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-800-01-MISCELLANEOUS RECEIPTS,29/04/2017,"[F0070000278] HIMGRN:B17D169145, DSJ SHIMLA MISCELLANEOUS RECEIPTS -Dd No.974846 dt. 17.04.17 test fee",1,200
SML00-507-DISTRICT AND SESSION JUDGE SHIMLA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-800-01-MISCELLANEOUS RECEIPTS,02/05/2017,"[G0070000011] HIMGRN:B17D169197, DSJ SHIMLA MISCELLANEOUS RECEIPTS -DD No.769093 dt.13.04.17 test fee",1,200
SML00-507-DISTRICT AND SESSION JUDGE SHIMLA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-800-01-MISCELLANEOUS RECEIPTS,06/05/2017,"[G0070000055] HIMGRN:B17E108442, DSJ SHIMLA MISCELLANEOUS RECEIPTS -DD No 321689 and 321690 dt.12.04.17 test fee",1,300
SML00-507-DISTRICT AND SESSION JUDGE SHIMLA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-800-01-MISCELLANEOUS RECEIPTS,19/09/2017,"[K0070000103] HIMGRN:B17I123001, DSJ SHIMLA MISCELLANEOUS RECEIPTS -Sale of waste newspaper of 67 kg from Jan, 15 to July, 16",1,536
SML00-507-DISTRICT AND SESSION JUDGE SHIMLA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-800-01-MISCELLANEOUS RECEIPTS,02/07/2018,"[I0070000002] HIMGRN:B18G101473, DSJ SHIMLA MISCELLANEOUS RECEIPTS -Private journey charges for the month of June, 2018.",1,1936
