DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
KZA00-206-PR SSS TABO,0070-OTHER ADMINISTRATIVE SERVICES,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,21/06/2018,"[H0070000003] HIMGRN:B18F130905, PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -",1,20
KZA00-206-PR SSS TABO,0070-OTHER ADMINISTRATIVE SERVICES,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,31/08/2018,"[J0070000001] HIMGRN:b18h140438, PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -",1,10
KZA00-206-PR SSS TABO,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,17/05/2017,"[G0202000003] HIMGRN:b17e126862, PRINCIPAL TUITION AND OTHER FEES -",1,860
KZA00-206-PR SSS TABO,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,08/03/2018,"[E0202000003] HIMGRN:b18c110915, PRINCIPAL GSSS TABO TUITION AND OTHER FEES -",1,640
KZA00-206-PR SSS TABO,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,01/05/2018,"[G0202000002] HIMGRN:b18d176232, PRINCIPAL TUITION AND OTHER FEES -",1,590
KZA00-206-PR SSS TABO,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,05/05/2018,"[G0202000003] HIMGRN:b18e102126, PRINCIPAL TUITION AND OTHER FEES -",1,20
KZA00-206-PR SSS TABO,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,05/06/2018,"[H0202000002] HIMGRN:b18f102043, PRINCIPAL TUITION AND OTHER FEES -",1,270
KZA00-206-PR SSS TABO,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,05/06/2018,"[H0202000003] HIMGRN:b18f102074, PRINCIPAL TUITION AND OTHER FEES -",1,70
KZA00-206-PR SSS TABO,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-600-01-RECOVERIES OF OVER PAYMENT,10/01/2018,"[C0202000001] HIMGRN:b18a116633, CHULDIM NORBU GSSS TABO RECOVERIES OF OVER PAYMENT -",1,10260
KZA00-206-PR SSS TABO,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-600-01-RECOVERIES OF OVER PAYMENT,05/06/2018,"[H0202000001] HIMGRN:b18f102135, PRINCIPAL RECOVERIES OF OVER PAYMENT -",1,1800
KZA00-206-PR SSS TABO,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-600-03-MISCELLANEOUS RECEIPTS,17/05/2017,"[G0202000004] HIMGRN:b17e126874, PRINCIPAL MISCELLANEOUS RECEIPTS -",1,1272
KZA00-206-PR SSS TABO,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-600-03-MISCELLANEOUS RECEIPTS,01/05/2018,"[G0202000001] HIMGRN:b18d176229, PRINCIPAL MISCELLANEOUS RECEIPTS -",1,1272
