DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,06/04/2017,[F020200001 ] PRIN GOVT COLLEGE PANGI ADMISSION FEE,1,100
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,07/04/2017,[F020200002 ] PRI GC PANGI ADMISSION FEE,1,100
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,12/04/2017,[F020200007 ] PRINCIPAL GDC PANGI RECOVERY OF SPORTS TT BAT,1,966
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,29/06/2017,[H020200015 ] PRINCIPAL GDC PANGI TURION FEE AND ADMISSION FEE,1,3025
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,29/06/2017,[H020200016 ] PRINCIPAL GDC PANGI TUTION FEE AND ADMISSION FEE,1,8475
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,29/06/2017,[H020200017 ] PRINCIPAL GDC PANGI TUTION FEE AND ADMISSION FEE,1,6300
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,03/07/2017,[I020200001 ] GDC PANGI AT KILLAR FEE,1,2300
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,03/07/2017,[I020200002 ] GDC PANGI AT KILLAR FEE,1,3625
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,03/07/2017,[I020200003 ] GDC PANGI AT KILLAR FEE,1,4625
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,05/07/2017,[I020200006 ] GDC PANGI AT KILLAR FEE,1,1300
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,05/07/2017,[I020200007 ] GDC PANGI AT KILLAR FEE,1,725
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,05/07/2017,[I020200008 ] GDC PANGI AT KILLAR FEE,1,1375
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,12/07/2017,[I020200010 ] PRI GC PANGI TUTION FEE,1,1910
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,17/07/2017,[I020200012 ] PRINCIPAL GDC PANGI TUTION FEE,1,1025
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,18/07/2017,[I020200014 ] PRINCIPAL GDC PANGI TUTION FEE AND ADMISSION FEE,1,325
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,20/07/2017,[I020200017 ] PRINCIPAL GDC PANGI TUTION FEE AND ADMISSION FEE,1,75
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,21/07/2017,[I020200019 ] PRINCIPAL GDC PANGI TUTION FEE,1,775
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,01/08/2017,[J020200001 ] PRINCIPAL GDC PANGI RE ADMISSION FEE,1,200
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,09/08/2017,[J020200003 ] GDC PANGI READMISSION FEE,1,200
PNG00-214-PRINCIPAL G D C PANGI ,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,11/08/2017,[J020200005 ] GDC PANGI ADMISSION,1,200
