DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
SMR04-216-PRINCIPAL GOVT DEGREE COLLEGE KAFFOTA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,30/06/2017,"[H0202000003] HIMGRN:B17F131480, PRINCIPAL TUTION AND OTHER FEES -Tution Fees",1,4400
SMR04-216-PRINCIPAL GOVT DEGREE COLLEGE KAFFOTA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,20/07/2017,"[I0202000002] HIMGRN:B17G106038, PRINCIPAL TUTION AND OTHER FEES -Tution and Admission Fee",1,8850
SMR04-216-PRINCIPAL GOVT DEGREE COLLEGE KAFFOTA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,20/07/2017,"[I0202000003] HIMGRN:B17G106053, PRINCIPAL TUTION AND OTHER FEES -Tution and Admission Fee",1,9625
SMR04-216-PRINCIPAL GOVT DEGREE COLLEGE KAFFOTA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,20/07/2017,"[I0202000005] HIMGRN:B17G124477, PRINCIPAL TUTION AND OTHER FEES -Tution fee",1,1450
SMR04-216-PRINCIPAL GOVT DEGREE COLLEGE KAFFOTA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,20/07/2017,"[I0202000006] HIMGRN:B17G124483, PRINCIPAL TUTION AND OTHER FEES -Tution and Addmission fee",1,350
SMR04-216-PRINCIPAL GOVT DEGREE COLLEGE KAFFOTA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,31/07/2017,"[I0202000007] HIMGRN:B17G137682, PRINCIPAL TUTION AND OTHER FEES -Tution and Admission Fee",1,4050
SMR04-216-PRINCIPAL GOVT DEGREE COLLEGE KAFFOTA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,31/07/2017,"[I0202000008] HIMGRN:B17G137742, PRINCIPAL TUTION AND OTHER FEES -Ree Admission",1,200
SMR04-216-PRINCIPAL GOVT DEGREE COLLEGE KAFFOTA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,21/08/2017,"[J0202000002] HIMGRN:B17H121471, PRINCIPAL TUTION AND OTHER FEES -Re Admission",1,300
SMR04-216-PRINCIPAL GOVT DEGREE COLLEGE KAFFOTA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,22/09/2017,"[K0202000001] HIMGRN:B17I106459, PRINCIPAL TUTION AND OTHER FEES -Re Admission",1,300
SMR04-216-PRINCIPAL GOVT DEGREE COLLEGE KAFFOTA,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-103-01-TUTION AND OTHER FEES,30/11/2017,"[M0202000004] HIMGRN:B17K127617, PRINCIPAL TUTION AND OTHER FEES -",1,21925
