DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
SML11-202-PRIN .GSSS BHUTTI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,29/04/2017,"[F0202000014] HIMGRN:B17D169297, PRINCIPAL TUITION AND OTHER FEES -ADMISSION FEE TUTION FEE AND LATE FEE OF CLASS PLUS ONE AND PLUS TWO",1,2655
SML11-202-PRIN .GSSS BHUTTI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/05/2017,"[G0202000016] HIMGRN:B17E127482, PRINCIPAL TUITION AND OTHER FEES -SLC TUTION FEE ADMISSION FEE LATE FEE OF CLASS PLUS ONE PLUS TWO",1,200
SML11-202-PRIN .GSSS BHUTTI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/07/2017,"[I0202000016] HIMGRN:B17G133230, PRINCIPAL TUITION AND OTHER FEES -TUTION FEE 1620 AND SLC 170 OF CLASS PLUS ONE AND TWO",1,1790
SML11-202-PRIN .GSSS BHUTTI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/08/2017,"[J0202000005] HIMGRN:B17H109209, PRINCIPAL TUITION AND OTHER FEES -SLC OF CLASS 6TH",1,5
SML11-202-PRIN .GSSS BHUTTI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,30/11/2017,"[M0202000008] HIMGRN:B17K114492, PRINCIPAL GSSS BHUTTI TUITION AND OTHER FEES -TUTION FEES",1,1620
SML11-202-PRIN .GSSS BHUTTI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,30/12/2017,"[N0202000009] HIMGRN:B17L115322, PRINCIPAL TUITION AND OTHER FEES -TUTION FEE OF CLASS TEN PLUS ONE AND TWO AND SLC OF ONE STUDENT",1,1625
SML11-202-PRIN .GSSS BHUTTI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/03/2018,"[E0202000007] HIMGRN:B18C108689, PRINCIPAL TUITION AND OTHER FEES -ADMISSION FEE OF CLASS NINTH SEVENTY RUPEES AND SLC OF THREE STUDENT RUPEES",1,85
SML11-202-PRIN .GSSS BHUTTI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,27/04/2018,"[F0202000011] HIMGRN:B18D154715, PRINCIPAL TUITION AND OTHER FEES -plus two plus one one thousand nine hundred eighty tution fees class tenth s",1,2665
SML11-202-PRIN .GSSS BHUTTI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,29/05/2018,"[G0202000013] HIMGRN:B18E117245, PRINCIPAL TUITION AND OTHER FEES -TUTION FEES 90 ADD.20 SLC 20",1,130
SML11-202-PRIN .GSSS BHUTTI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,30/06/2018,"[H0202000015] HIMGRN:B18F131255, PRINCIPAL TUITION AND OTHER FEES -SLC FEE OF CLASS PLUS ONE AND TWO",1,85
SML11-202-PRIN .GSSS BHUTTI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/07/2018,"[I0202000013] HIMGRN:B18G126999, PRINCIPAL TUITION AND OTHER FEES -TUITION FEE 1890 ADMISSION FEE 5 SLC 75",1,1970
SML11-202-PRIN .GSSS BHUTTI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-03-MISCELLANEOUS RECEIPTS,30/12/2017,"[N0202000002] HIMGRN:B17K131429, PRINCIPAL MISCELLANEOUS RECEIPTS -PAYMENT OF WRITE OF COMPUTER PIPE FRAME TABLE AND CHAIR",1,100
SML11-202-PRIN .GSSS BHUTTI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-600-01-RECOVERIES OF OVER PAYMENT,31/05/2017,"[G0202000006] HIMGRN:B17E119820, PRINCIPAL RECOVERIES OF OVER PAYMENT -MR SH K L CHAUHAN RETD",1,5897
