DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-01-101-01-COURT FEES REALIZED IN STAMPS,30/12/2017,[N0030000001] SUB REGISTARE KUPVI COURT FEE,1,2940
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-02-102-01-SALE OF STAMPS,30/11/2017,[M0030000004] DULLA RAM S V KUPVI NON JUDUCIAL STAMPS,1,4800
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-02-102-01-SALE OF STAMPS,30/12/2017,[N0030000002] SUB REGISTARE KUPVI NON JUDUCIAL STAMPS,1,9600
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-02-102-01-SALE OF STAMPS,30/12/2017,[N0030000003] DULLA RAM S V KUPVI NON JUDCIAL STAMPS,1,4800
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-02-102-01-SALE OF STAMPS,30/12/2017,[N0030000006] DULA RAM S V KUPVI NON JUDUCIAL STAMPS,1,14400
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-02-102-01-SALE OF STAMPS,30/12/2017,[N0030000007] DULA RAM S V KUPVI NON JUDUCIAL STAMPS,1,9600
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-02-102-01-SALE OF STAMPS,30/12/2017,[N0030000009] DULLA RAM S V KUPVI NON JUDUCIAL STAMPS,1,4800
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-104-01-RECIPTS FROM REGISTERING OF DOCUMENTS,30/06/2017,[H0030000002] SUB REGISTRAR KUPVI REG FEE,1,16110
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-104-01-RECIPTS FROM REGISTERING OF DOCUMENTS,31/07/2017,[I0030000005] SUB REGISTRAR KUPVI REGISTRATION FEE,1,900
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-104-01-RECIPTS FROM REGISTERING OF DOCUMENTS,29/09/2017,[K0030000004] SUB REGISTRAR KUPVI REG FEE,1,24260
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-104-01-RECIPTS FROM REGISTERING OF DOCUMENTS,30/11/2017,[M0030000001] SUB REGISRARE KUPVI REG FEE,1,6857
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-104-01-RECIPTS FROM REGISTERING OF DOCUMENTS,30/12/2017,[N0030000004] SUB REGISTARE KUPVI REGISTARATION FEE,1,11520
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-104-01-RECIPTS FROM REGISTERING OF DOCUMENTS,30/12/2017,[N0030000008] SUB REGISTARRE KUPVI RENUWAL FEE REG FEE,1,5
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-104-01-RECIPTS FROM REGISTERING OF DOCUMENTS,30/01/2018,[C0030000002] SUB REGISTARE KUPVI REGITRATION FEE,1,13640
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-104-01-RECIPTS FROM REGISTERING OF DOCUMENTS,28/02/2018,[D0030000002] SUB REGISTRARE KUPVI REG FEE,1,4580
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-104-01-RECIPTS FROM REGISTERING OF DOCUMENTS,28/02/2018,[D0030000005] SUB REGISTRARE KUPVI REG FEE,1,6437
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-104-01-RECIPTS FROM REGISTERING OF DOCUMENTS,28/02/2018,[D0030000006] SUB REGISTRARE KUPVI REG FEE,1,10217
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-104-01-RECIPTS FROM REGISTERING OF DOCUMENTS,31/03/2018,[E0030000005] SUB REGISTARE KUPVI REG FEE,1,8351
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-104-01-RECIPTS FROM REGISTERING OF DOCUMENTS,27/04/2018,[F0030000001] SUB REGISTRARE KUPVI REG FEE,1,25451
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-104-01-RECIPTS FROM REGISTERING OF DOCUMENTS,30/06/2018,[H0030000005] REGISTRARE KUPVI REG FEE,1,890
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-104-01-RECIPTS FROM REGISTERING OF DOCUMENTS,31/07/2018,[I0030000002] SUB REGISTRARE KUPVI REG FEE,1,7540
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-104-01-RECIPTS FROM REGISTERING OF DOCUMENTS,31/08/2018,[J0030000005] SUB REGISTARE KUPVI REGISTRATION FEE,1,31670
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-800-01-FEES FOR AUTHENTICATION OF POWER OF ATTORNEY,30/01/2018,[C0030000003] SUB REGISTRARE KUPVII PASTING AND OTHER FEE,1,2910
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-800-01-FEES FOR AUTHENTICATION OF POWER OF ATTORNEY,28/02/2018,[D0030000004] SUB REGISTRARE KUPVI OTHER FEE,1,3960
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-800-01-FEES FOR AUTHENTICATION OF POWER OF ATTORNEY,28/02/2018,[D0030000007] SUB REGISTRARE KUPVI OTHER FEE,1,750
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-800-01-FEES FOR AUTHENTICATION OF POWER OF ATTORNEY,31/03/2018,[E0030000004] SUB REGISTARE KUPVI PASTING FEE OTHER FEE,1,6280
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-800-01-FEES FOR AUTHENTICATION OF POWER OF ATTORNEY,27/04/2018,[F0030000002] SUB REGISTRARE KUPVI OTHER FEE,1,810
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-800-01-FEES FOR AUTHENTICATION OF POWER OF ATTORNEY,30/06/2018,[H0030000006] SUB REGISTRARE KUPVI OTHER REC MISC,1,1540
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-800-01-FEES FOR AUTHENTICATION OF POWER OF ATTORNEY,31/07/2018,[I0030000001] SUB REGISTRARE KUPVI OTHER REC,1,5500
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-800-01-FEES FOR AUTHENTICATION OF POWER OF ATTORNEY,31/08/2018,[J0030000006] SUB REGISTARE KUPVI MISC REC O R,1,4752
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-800-03-MISCELLANEOUS RECEIPTS,30/06/2017,[H0030000001] SUB REGISTRAR KUPVI PASTING AND OTHER FEES,1,4660
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-800-03-MISCELLANEOUS RECEIPTS,30/06/2017,[H0030000003] SUB REGISTRAR KUPVI PASTING AND OTHER FEES,1,2340
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-800-03-MISCELLANEOUS RECEIPTS,31/07/2017,[I0030000004] SUB REGISTRAR KUPVI PASTING AND OTHER FEE,1,2660
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-800-03-MISCELLANEOUS RECEIPTS,29/09/2017,[K0030000005] SUB REGISTRAR KUPVI PASTING FEE,1,1570
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-800-03-MISCELLANEOUS RECEIPTS,30/11/2017,[M0030000002] SUB REGISTARE KUPVI OTHER REC,1,9110
SML01-501-DEPUTY COMMISSIONER SHIMLA,0030-STAMPS & REGISTRATION FEES,0030-03-800-03-MISCELLANEOUS RECEIPTS,30/12/2017,[N0030000005] SUB REGISTRARE KUPVI MISC RECEIPT,1,4280
SML01-501-DEPUTY COMMISSIONER SHIMLA,0049-INTEREST RECEIPTS,0049-04-800-05-INTEREST ON LOANS ADVANCED TO GOVT.SRVT.,30/11/2017,[M0049000001] KIRPA RAM S\OSMT KAMLA INTT ON HBA A NO20307,1,8662
SML01-501-DEPUTY COMMISSIONER SHIMLA,0070-OTHER ADMINISTRATIVE SERVICES,0070-60-800-05-MISCELLANEOUS RECEIPTS,31/05/2017,[G0070000001] TEHSILDAR KUPVI AUCTION MONEY,1,30000
