DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
"SOL05-615-E.E. PWD N.H.DIVISION,SOLAN",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/05/2017,"[G8782000025] HIMGRN:B17E140422, AE NH NALAGARH PUBLIC WORKS REMITTANCES -",1,16800
"SOL05-615-E.E. PWD N.H.DIVISION,SOLAN",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,29/09/2017,"[K8782000045] HIMGRN:B17I119460, AE NH NALAGARH PUBLIC WORKS REMITTANCES -",1,10500
"SOL05-615-E.E. PWD N.H.DIVISION,SOLAN",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,20/10/2017,"[L8782000016] HIMGRN:B17J111032, AENHNALAGARH PUBLIC WORKS REMITTANCES -",1,21000
"SOL05-615-E.E. PWD N.H.DIVISION,SOLAN",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,28/02/2018,"[D8782000063] HIMGRN:B18B128828, AE NH NALAGARH PUBLIC WORKS REMITTANCES -",1,11550
"SOL05-615-E.E. PWD N.H.DIVISION,SOLAN",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/03/2018,"[E8782000074] HIMGRN:B18C155228, AE NH PUBLIC WORKS REMITTANCES -",1,12600
"SOL05-615-E.E. PWD N.H.DIVISION,SOLAN",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/03/2018,"[E8782000090] HIMGRN:B18C161409, AEPWD PUBLIC WORKS REMITTANCES -RECEIVED FROM VARIOUS CONTR. AND MISC RECEIPT",1,14050
"SOL05-615-E.E. PWD N.H.DIVISION,SOLAN",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,10/04/2018,"[F8782000001] HIMGRN:B18C161387, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Received from Manjeet Singh Contractor on account of Execavator -cum-Loade",1,132999
"SOL05-615-E.E. PWD N.H.DIVISION,SOLAN",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,27/04/2018,"[F8782000033] HIMGRN:B18D151098, AE NH PUBLIC WORKS REMITTANCES -",1,6300
"SOL05-615-E.E. PWD N.H.DIVISION,SOLAN",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,27/04/2018,"[F8782000048] HIMGRN:B18D171038, AE NH PUBLIC WORKS REMITTANCES -",1,4200
"SOL05-615-E.E. PWD N.H.DIVISION,SOLAN",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,29/05/2018,"[G8782000062] HIMGRN:B18E129422, AEPWD PUBLIC WORKS REMITTANCES -RECEIVED FROM SH. HARDEEP SINGH GOVT. CONTR. VIDE DD NO. 048271 dt. 29.3.2",1,500
"SOL05-615-E.E. PWD N.H.DIVISION,SOLAN",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/06/2018,"[H8782000041] HIMGRN:B18F133883, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -PWD misc receipt",1,26250
"SOL05-615-E.E. PWD N.H.DIVISION,SOLAN",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/07/2018,"[I8782000069] HIMGRN:B18G140920, AE NH NALAGARH PUBLIC WORKS REMITTANCES -PWD MISC RECEIPT",1,5250
"SOL05-615-E.E. PWD N.H.DIVISION,SOLAN",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/08/2018,"[J8782000032] HIMGRN:B18H134547, AE NH PUBLIC WORKS REMITTANCES -misc receipt",1,14700
