DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
MDI08-201-PR SSS KOTLI,0070-OTHER ADMINISTRATIVE SERVICES,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,24/05/2018,"[G0070000001] HIMGRN:B18E113259, PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -",1,20
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-101-04-MISCELLANEOUS RECEIPTS,30/01/2018,"[C0202000006] HIMGRN:B18A142557, PRINCIPAL MISCELLANEOUS RECEIPTS -IRDP scholarship for the year 2017-18",1,250
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,29/04/2017,"[F0202000004] HIMGRN:B17D159152, PRINCIPAL GSSS KOTLI TUITION AND OTHER FEES -SLC,Ad.Fee,,Tution Fee etc",1,10700
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,29/04/2017,"[F0202000005] HIMGRN:B17D176377, PRINCIPAL GSSS KOTLI TUITION AND OTHER FEES -Admission,SLC, Tution Fee etc.",1,150
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,22/05/2017,"[G0202000003] HIMGRN:B17E113802, PRINCIPAL GSSS KOTLI TUITION AND OTHER FEES -",1,105
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,30/06/2017,"[H0202000006] HIMGRN:B17F144150, PRINCIPAL GSSS KOTLI TUITION AND OTHER FEES -",1,13095
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,24/08/2017,"[J0202000005] HIMGRN:B17H114338, PRINCIPAL TUITION AND OTHER FEES -",1,545
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,30/01/2018,"[C0202000005] HIMGRN:B18A142739, PRINCIPAL TUITION AND OTHER FEES -Tution Fees",1,6300
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,22/02/2018,"[D0202000003] HIMGRN:B18B118209, PRINCIPAL TUITION AND OTHER FEES -Tution Fees etc",1,500
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,27/04/2018,"[F0202000010] HIMGRN:B18D154647, PRINCIPAL TUITION AND OTHER FEES -9th to 10+2 class Admission Fees , Tuition Fees , Late admission fees etc",1,10110
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,10/05/2018,"[G0202000001] HIMGRN:B18D174479, PRINCIPAL TUITION AND OTHER FEES -Admission Fees Tuition Fees Late Admission fees etc",1,215
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/05/2018,"[G0202000010] HIMGRN:B18E148064, PRINCIPAL TUITION AND OTHER FEES -Admission fees , Tution fees , Re admission fees etc",1,195
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,30/06/2018,"[H0202000005] HIMGRN:B18F145581, PRINCIPAL TUITION AND OTHER FEES -SLC ,Admision Fee Tution Fees etc",1,210
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-01-TUITION AND OTHER FEES,31/08/2018,"[J0202000011] HIMGRN:B18H133844, PRINCIPAL TUITION AND OTHER FEES -Tuition fees 10+1 and 10+2 class",1,5625
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-03-MISCELLANEOUS RECEIPTS,31/05/2017,"[G0202000007] HIMGRN:B17E152150, PRINCIPAL GSSS KOTLI MISCELLANEOUS RECEIPTS -",1,30
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-03-MISCELLANEOUS RECEIPTS,24/04/2018,"[F0202000008] HIMGRN:B18D148655, PRINCIPAL MISCELLANEOUS RECEIPTS -Auction for store articles declare unserviceable",1,3000
MDI08-201-PR SSS KOTLI,"0202-EDUCATION SPORTS,ARTS & CULTURE",0202-01-102-03-MISCELLANEOUS RECEIPTS,10/05/2018,"[G0202000002] HIMGRN:B18E104041, PRINCIPAL MISCELLANEOUS RECEIPTS -Recovery of MR in r/o Sh Puran Chand Retired Principal",1,985
MDI08-201-PR SSS KOTLI,8011-INSURANCE AND PENSION FUNDS,8011-00-107-02-SAVING FUND,31/05/2017,"[G8011000001] HIMGRN:B17E152181, PRINCIPAL GSSS KOTLI SAVING FUND -",1,21
